R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.1E-5,0.033,0.033,0.0,490.0,8.8,0.0,0.0,0.0,0.0,1.9E7,1.0,7.4E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.0E-5,0.033,0.033,0.0,470.0,8.8,0.0,0.0,0.0,0.0,1.9E7,1.0,7.4E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,3.6E-5,0.033,0.033,0.0,460.0,8.8,0.0,0.0,0.0,0.0,2.0E7,1.0,7.4E8,
1.1999999999999999E-39,0.012,4400.0,3600.0,6900.0,5200000.0,3500.0,3800.0,1100.0,1000.0,5500.0,0.16,5200000.0,0.0,1.9E-5,0.87,0.87,0.0,480.0,13.0,0.0,7.2E-26,2.8E-35,0.0,2.0E7,1.0,7.5E8,
1.1999999999999999E-39,0.012,4300.0,3600.0,6800.0,5100000.0,3400.0,3700.0,1100.0,990.0,5400.0,0.16,5100000.0,0.0,6.1E-5,0.86,0.86,0.0,460.0,12.0,0.0,6.399999999999999E-25,2.8999999999999997E-35,0.0,1.9E7,1.0,7.5E8,
1.1E-39,0.012,4300.0,3500.0,6800.0,4600000.0,3400.0,3700.0,1100.0,980.0,5300.0,0.16,4600000.0,0.0,6.4E-5,0.82,0.82,0.0,440.0,12.0,0.0,1.2999999999999998E-24,5.1E-35,0.0,1.9E7,1.0,7.5E8,
1.1E-39,0.011,4200.0,3500.0,6700.0,4300000.0,3300.0,3700.0,1100.0,970.0,5300.0,0.15,4300000.0,0.0,6.8E-5,0.79,0.79,0.0,400.0,11.0,0.0,3.0999999999999997E-24,1.3E-34,0.0,1.8E7,1.0,7.4E8,
1.0E-39,0.011,4200.0,3500.0,6600.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3999999.9999999995,0.0,7.1E-5,0.76,0.76,0.0,370.0,11.0,0.0,6.0999999999999996E-24,3.0E-34,0.0,1.7E7,1.0,7.4E8,
1.0E-39,0.011,4200.0,3500.0,6600.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3999999.9999999995,0.0,7.1E-5,0.76,0.76,0.0,350.0,11.0,0.0,1.6000000000000002E-23,8.5E-34,0.0,1.7E7,1.0,7.4E8,
1.0E-39,0.011,4200.0,3400.0,6600.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3899999.9999999995,0.0,6.8E-5,0.75,0.75,0.0,330.0,11.0,0.0,2.8000000000000003E-23,1.6000000000000002E-33,0.0,1.7E7,1.0,7.3E8,
1.0E-39,0.011,4200.0,3400.0,6600.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3899999.9999999995,0.0,7.0E-5,0.75,0.75,0.0,330.0,11.0,0.0,4.7E-23,3.1E-33,0.0,1.7E7,1.0,7.3E8,
1.0E-39,0.011,4200.0,3400.0,6600.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3899999.9999999995,0.0,6.4E-5,0.75,0.75,0.0,330.0,11.0,0.0,8.1E-23,5.2000000000000006E-33,0.0,1.8E7,1.0,7.3E8,
1.0E-39,0.011,4200.0,3400.0,6600.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3899999.9999999995,0.0,5.5E-5,0.75,0.75,0.0,320.0,11.0,0.0,1.3E-22,7.6E-33,0.0,1.9E7,1.0,7.3E8,
1.0E-39,0.011,4200.0,3400.0,6600.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3899999.9999999995,0.0,4.5E-5,0.75,0.75,0.0,320.0,11.0,0.0,1.8999999999999999E-22,1.0E-32,0.0,2.0E7,1.0,7.3E8,
1.0E-39,0.011,4200.0,3400.0,6600.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3899999.9999999995,0.0,3.7E-5,0.75,0.75,0.0,320.0,11.0,0.0,2.6E-22,1.2E-32,0.0,2.1E7,1.0,7.3E8,
1.0E-39,0.011,4200.0,3400.0,6600.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3899999.9999999995,0.0,3.1E-5,0.75,0.75,0.0,320.0,11.0,0.0,3.4E-22,1.3000000000000001E-32,0.0,2.3E7,1.0,7.3E8,
1.0E-39,0.011,4200.0,3400.0,6600.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3899999.9999999995,0.0,2.5E-5,0.75,0.75,0.0,320.0,11.0,0.0,4.399999999999999E-22,1.5E-32,0.0,2.5E7,1.0,7.3E8,
1.0E-39,0.011,4200.0,3400.0,6600.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3899999.9999999995,0.0,2.1E-5,0.75,0.75,0.0,320.0,11.0,0.0,5.399999999999999E-22,1.5E-32,0.0,2.6E7,1.0,7.3E8,
1.0E-39,0.011,4200.0,3400.0,6600.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3899999.9999999995,0.0,2.3E-5,0.75,0.75,0.0,320.0,11.0,0.0,1.2E-21,2.2E-32,0.0,2.5E7,1.0,7.3E8,
6.9E-40,0.0083,20000.0,2500.0,7100.0,4500000.0,3300.0,3600.0,1100.0,960.0,5200.0,0.15,4600000.0,0.0,0.38,0.67,0.67,0.0,350.0,12.0,0.0,2.3E-21,8.800000000000001E-30,0.0,2.5E7,1.0,7.4E8,
6.8E-40,0.0082,160.0,2500.0,7100.0,4400000.0,3300.0,3600.0,1100.0,960.0,5200.0,0.15,4500000.0,0.0,3.4E-5,0.66,0.66,0.0,350.0,12.0,0.0,3.3E-21,3.3E-30,0.0,2.3E7,1.0,7.3E8,
6.6E-40,0.0079,160.0,2500.0,7100.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3999999.9999999995,0.0,3.6E-5,0.63,0.63,0.0,340.0,11.0,0.0,4.0E-21,1.8E-30,0.0,2.2E7,1.0,7.3E8,
6.5E-40,0.0079,160.0,2500.0,7100.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3899999.9999999995,0.0,4.1E-5,0.63,0.63,0.0,340.0,11.0,0.0,5.3E-21,8.3E-31,0.0,2.1E7,1.0,7.3E8,
6.5E-40,0.0079,160.0,2500.0,7100.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3899999.9999999995,0.0,4.3E-5,0.63,0.63,0.0,340.0,11.0,0.0,7.3E-21,5.2E-31,0.0,2.1E7,1.0,7.3E8,
6.5E-40,0.0079,160.0,2500.0,7100.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3899999.9999999995,0.0,4.0E-5,0.63,0.63,0.0,340.0,11.0,0.0,9.7E-21,4.9999999999999995E-31,0.0,2.1E7,1.0,7.3E8,
6.5E-40,0.0079,160.0,2500.0,7100.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3899999.9999999995,0.0,3.5E-5,0.63,0.63,0.0,340.0,11.0,0.0,1.3E-20,5.5E-31,0.0,2.2E7,1.0,7.3E8,
6.5E-40,0.0079,160.0,2500.0,7100.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3899999.9999999995,0.0,3.0E-5,0.63,0.63,0.0,330.0,11.0,0.0,1.6E-20,6.1E-31,0.0,2.3E7,1.0,7.3E8,
6.5E-40,0.0079,160.0,2500.0,7100.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3899999.9999999995,0.0,2.5E-5,0.63,0.63,0.0,330.0,11.0,0.0,1.9E-20,6.5E-31,0.0,2.5E7,1.0,7.3E8,
6.5E-40,0.0079,160.0,2500.0,7100.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3899999.9999999995,0.0,2.2E-5,0.63,0.63,0.0,330.0,11.0,0.0,2.3E-20,6.7E-31,0.0,2.6E7,1.0,7.3E8,
6.5E-40,0.0079,160.0,2500.0,7100.0,3899999.9999999995,3300.0,3600.0,1100.0,960.0,5200.0,0.15,3899999.9999999995,0.0,1.8E-5,0.63,0.63,0.0,330.0,11.0,0.0,2.7E-20,6.799999999999999E-31,0.0,2.8E7,1.0,7.3E8,
