entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.171,0.1364,0.247,0.07186,0.0412,0.1987,0.1128,0.02557,0.0493,0.07651,0.04713,0.06497,0.06497,
2.139,0.1396,0.1765,0.05151,0.02951,0.1419,0.08024,0.01833,0.03534,0.05484,0.03502,0.188,0.1888,
2.142,0.1402,0.1751,0.05138,0.02958,0.141,0.08022,0.0184,0.03546,0.05504,0.0366,0.1881,0.1891,
2.146,0.139,0.1761,0.05154,0.02967,0.1403,0.08047,0.01845,0.03557,0.05522,0.03815,0.1882,0.1863,
2.148,0.1398,0.1748,0.05172,0.0298,0.1385,0.0806,0.01854,0.03574,0.05547,0.03909,0.1883,0.1874,
2.148,0.1422,0.1732,0.0519,0.0299,0.1376,0.08028,0.0186,0.03586,0.05567,0.03923,0.189,0.1887,
2.149,0.1558,0.1706,0.05191,0.02995,0.1371,0.08019,0.0187,0.03604,0.05595,0.03942,0.19,0.1901,
2.151,0.1357,0.1681,0.0519,0.03004,0.1355,0.08071,0.01883,0.03628,0.05632,0.03968,0.1913,0.1914,
2.151,0.1305,0.1681,0.0517,0.03002,0.1355,0.08093,0.01888,0.03638,0.05648,0.03979,0.1928,0.1895,
2.152,0.1285,0.166,0.05173,0.03008,0.1345,0.08132,0.01897,0.03655,0.05675,0.03998,0.1937,0.1904,
2.152,0.1308,0.1635,0.05182,0.02991,0.1345,0.08068,0.01903,0.03667,0.05694,0.04012,0.1944,0.1924,
2.15,0.1254,0.1631,0.05179,0.02943,0.1344,0.07988,0.01902,0.03665,0.05692,0.0401,0.1953,0.1935,
2.149,0.1313,0.1627,0.05175,0.02941,0.1343,0.07983,0.01901,0.03663,0.05688,0.04007,0.1961,0.1934,
2.15,0.1261,0.1624,0.05176,0.02942,0.1342,0.07986,0.01902,0.03664,0.0569,0.04009,0.1962,0.1934,
2.149,0.1258,0.162,0.05172,0.0294,0.1341,0.0798,0.01901,0.03662,0.05686,0.04006,0.1971,0.1933,
2.149,0.124,0.1618,0.05161,0.02941,0.1339,0.07988,0.01902,0.03665,0.05691,0.0401,0.1972,0.1935,
2.149,0.118,0.1616,0.05163,0.02941,0.1338,0.0795,0.01903,0.03667,0.05694,0.04012,0.1973,0.194,
2.148,0.1156,0.1613,0.05151,0.02943,0.1334,0.0787,0.01906,0.03671,0.05701,0.04016,0.1976,0.1951,
2.148,0.1361,0.161,0.05153,0.02944,0.1334,0.07829,0.01906,0.03673,0.05703,0.04018,0.1977,0.1956,
2.147,0.1223,0.1605,0.05146,0.02901,0.1333,0.07834,0.01908,0.03675,0.05707,0.04021,0.1978,0.1966,
2.148,0.1358,0.1629,0.05141,0.02904,0.133,0.07697,0.0191,0.03679,0.05714,0.04159,0.1967,0.1954,
2.148,0.1317,0.1623,0.05147,0.02907,0.1328,0.07638,0.01912,0.03684,0.0572,0.04163,0.1969,0.1963,
2.147,0.1196,0.1619,0.05113,0.02906,0.1325,0.07607,0.01912,0.03684,0.05721,0.04164,0.1979,0.1966,
2.146,0.1097,0.1612,0.05117,0.02909,0.1326,0.07512,0.01914,0.03687,0.05726,0.04168,0.1981,0.1978,
2.146,0.111,0.1605,0.05114,0.02913,0.1324,0.07417,0.01917,0.03692,0.05734,0.04174,0.1984,0.1992,
2.146,0.1343,0.1592,0.05099,0.02916,0.132,0.07429,0.0192,0.03698,0.05744,0.0418,0.1987,0.2002,
2.146,0.1225,0.1587,0.05102,0.02916,0.1319,0.07436,0.01922,0.03702,0.05749,0.04184,0.1989,0.2004,
2.151,0.1091,0.161,0.05098,0.0292,0.1317,0.07317,0.01924,0.03707,0.05757,0.0457,0.1954,0.199,
2.151,0.1066,0.1634,0.05096,0.02924,0.131,0.07232,0.01927,0.03713,0.05766,0.04578,0.1957,0.1976,
2.15,0.1057,0.1641,0.051,0.02888,0.1311,0.07211,0.01929,0.03716,0.05771,0.04581,0.1958,0.197,
2.15,0.1059,0.1662,0.05096,0.02885,0.131,0.07156,0.01928,0.03714,0.05767,0.04578,0.1967,0.1948,
2.146,0.1156,0.1647,0.05118,0.02882,0.1307,0.07295,0.01748,0.03754,0.059,0.04361,0.1992,0.1947,
2.145,0.1372,0.1639,0.05133,0.0289,0.1308,0.07153,0.01749,0.03825,0.05903,0.04286,0.1994,0.1965,
2.148,0.1266,0.1653,0.05169,0.02901,0.1312,0.07172,0.01751,0.03846,0.06021,0.04272,0.1983,0.1938,
2.15,0.1284,0.1643,0.05201,0.02913,0.1309,0.07112,0.01768,0.03837,0.06111,0.04336,0.1971,0.1949,
2.153,0.1215,0.1666,0.05244,0.02923,0.1307,0.0694,0.0177,0.03866,0.06149,0.04543,0.1946,0.1938,
2.153,0.122,0.1656,0.0527,0.02933,0.1308,0.06826,0.01784,0.03881,0.0613,0.04547,0.1948,0.1951,
2.152,0.1182,0.1652,0.05289,0.02916,0.1306,0.06783,0.01785,0.03941,0.06265,0.04359,0.1949,0.1959,
2.135,0.1367,0.167,0.0532,0.02924,0.1306,0.07677,0.008174,0.03942,0.06305,0.04311,0.1949,0.1945,
2.135,0.1143,0.1662,0.0532,0.02936,0.1306,0.07649,0.008437,0.03951,0.06396,0.042,0.1951,0.1951,
2.134,0.1303,0.1646,0.0535,0.02946,0.1305,0.07581,0.008442,0.03954,0.06487,0.04103,0.1962,0.196,
2.135,0.1315,0.1637,0.05349,0.0296,0.1305,0.07588,0.008576,0.03971,0.0651,0.04068,0.1965,0.1962,
2.134,0.1368,0.1627,0.05333,0.02964,0.1307,0.07597,0.008824,0.03952,0.06591,0.03969,0.1975,0.1962,
2.134,0.1457,0.1613,0.05332,0.02971,0.1318,0.07484,0.009103,0.03963,0.06675,0.0384,0.1975,0.1976,
2.134,0.1346,0.1598,0.05341,0.02985,0.1322,0.07445,0.009241,0.03969,0.06685,0.03833,0.1978,0.1984,
2.143,0.1568,0.1586,0.05354,0.02991,0.1321,0.07375,0.02444,0.02462,0.06821,0.03687,0.1989,0.1992,
2.146,0.1603,0.163,0.05376,0.02998,0.132,0.07334,0.02446,0.02476,0.06825,0.03811,0.1977,0.1947,
2.145,0.1406,0.1618,0.05384,0.03008,0.1324,0.07341,0.02473,0.02454,0.07114,0.03533,0.1979,0.1949,
2.144,0.139,0.1607,0.05374,0.03018,0.1326,0.07339,0.02486,0.02453,0.07226,0.03407,0.1988,0.1948,
2.15,0.1417,0.16,0.05383,0.03024,0.1323,0.07304,0.02485,0.02452,0.07234,0.03766,0.1959,0.1952,
2.146,0.1702,0.1579,0.05385,0.03039,0.1334,0.07201,0.03293,0.01643,0.07245,0.03753,0.1969,0.1962,
2.145,0.1699,0.1569,0.05415,0.03047,0.1334,0.07106,0.03309,0.01657,0.07333,0.03651,0.1971,0.1974,
2.143,0.1589,0.1558,0.05448,0.03056,0.1334,0.06874,0.03325,0.01646,0.07341,0.03654,0.1973,0.2,
2.143,0.1639,0.1546,0.05463,0.03065,0.1339,0.06844,0.03353,0.01641,0.07422,0.03563,0.1974,0.2006,
2.142,0.155,0.1528,0.05486,0.0307,0.1335,0.0674,0.03357,0.01644,0.07434,0.03568,0.1987,0.202,
2.141,0.1857,0.1514,0.05512,0.03078,0.1337,0.0665,0.03372,0.01636,0.07443,0.03573,0.199,0.2033,
2.14,0.176,0.1499,0.05516,0.03089,0.1347,0.06617,0.03374,0.01636,0.0754,0.03482,0.1991,0.2037,
2.14,0.1767,0.1494,0.05531,0.03097,0.1348,0.06619,0.03375,0.01637,0.0758,0.03445,0.1992,0.2038,
2.14,0.1573,0.1447,0.0554,0.031,0.1382,0.06618,0.03374,0.01666,0.07627,0.03366,0.2001,0.2041,
2.143,0.138,0.1501,0.05531,0.03109,0.1379,0.06567,0.03391,0.0164,0.07614,0.03485,0.2005,0.1982,
2.141,0.1502,0.149,0.05537,0.03124,0.1383,0.06444,0.03393,0.01629,0.07644,0.03463,0.2007,0.1997,
2.142,0.1583,0.1474,0.05591,0.03131,0.1385,0.06477,0.03357,0.01638,0.07632,0.03461,0.2016,0.1996,
2.14,0.1484,0.1463,0.056,0.03136,0.1389,0.06356,0.0336,0.01639,0.07659,0.03443,0.2018,0.2011,
2.115,0.1752,0.1488,0.0565,0.0314,0.1394,0.08542,0.01117,0.01622,0.07747,0.03512,0.2003,0.1983,
