cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnPm,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
0.0,1558.0,197.1,199.9,137.9,0.0118,6.946,0.2328,0.8251,0.9648,0.3866,0.0,343.7,0.09642,0.8703,0.1903,0.08807,0.2295,0.02323,0.125,1.587,14.23,0.0,343.7,0.09642,0.8703,0.1903,0.08807,0.2295,0.02323,0.125,1.587,14.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.5,99.13,37.17,637.9,171.1,4.353,26.1,8.187,3.718,0.0,40.87,16.7,20.05,14.86,40.68,0.05889,0.02548,0.0287,0.004736,0.02385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.111E-4,0.0,9236.0,102200.0,114300.0,67040.0,3.568E7,48090.0,23760.0,30700.0,12220.0,32470.0,0.0,3.4090000000000005E-36,1.835E-36,9.506000000000001E-36,7.29E-36,2.333E-36,3.096E-37,6.144999999999999E-39,3.895E-38,5.854E-38,1.847E-38,2.08E-35,0.0,0.6103,1.441,2.694,1.301,0.2378,0.0613,0.003405,0.01304,0.01184,0.009433,0.0,0.0,2.537E-4,1.104E-4,8.287E-4,0.9961,0.00104,4.163E-4,5.462E-4,6.333E-5,6.635E-4,0.0,0.004498,0.006836,0.009562,0.005487,0.2351,0.0118,7.814E-4,0.001303,0.005086,8.07E-4,
0.0,1556.0,201.2,200.7,136.6,0.01177,6.945,0.2333,0.8301,0.9584,0.385,0.0,343.7,0.1099,0.8598,0.1901,0.08807,0.2274,0.02353,0.1265,2.828,12.99,0.0,343.7,0.1099,0.8598,0.1901,0.08807,0.2274,0.02353,0.1265,2.828,12.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.9,100.5,37.27,634.9,171.1,4.353,26.27,8.021,3.717,0.0,40.42,16.2,19.64,14.71,40.68,0.05735,0.0255,0.02877,0.004762,0.02385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,9341.0,100900.0,114100.0,64260.0,3.293E7,45220.0,22180.0,28750.0,12160.0,30100.0,0.0,3.365E-36,1.9610000000000002E-36,9.22E-36,7.139E-36,2.333E-36,3.073E-37,6.159999999999999E-39,3.909E-38,5.642E-38,1.85E-38,2.08E-35,0.0,0.5982,1.479,2.679,1.29,0.2378,0.06128,0.003411,0.01311,0.01177,0.009401,0.0,0.0,2.537E-4,1.104E-4,8.287E-4,0.9961,0.00104,4.163E-4,5.462E-4,6.333E-5,6.635E-4,0.0,0.004566,0.006829,0.009538,0.005467,0.2351,0.01178,7.812E-4,0.001307,0.005112,7.774E-4,
0.0,1556.0,199.6,201.2,124.6,0.01217,6.406,0.2333,0.8293,0.9589,0.3851,0.0,343.7,0.09144,0.8618,0.2103,0.08594,0.2257,0.02351,0.1264,2.489,13.33,0.0,343.7,0.09144,0.8618,0.2103,0.08594,0.2257,0.02351,0.1264,2.489,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,90.83,44.1,634.4,171.5,4.352,26.23,8.051,3.715,0.0,40.42,16.15,19.33,32.7,35.8,0.5218,0.02552,0.02881,0.004781,0.02386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001E-4,0.0,9353.0,103100.0,100100.0,73080.0,3.125E7,44210.0,21440.0,27800.0,12020.0,28940.0,0.0,3.365E-36,1.8520000000000002E-36,9.421000000000001E-36,6.758E-36,2.519E-36,3.022E-37,6.14E-39,3.903E-38,5.431E-38,1.837E-38,2.08E-35,0.0,0.5982,1.464,2.677,1.301,0.2332,0.06895,0.003412,0.0131,0.01177,0.009408,0.0,0.0,2.537E-4,1.104E-4,8.287E-4,0.9961,0.00104,4.163E-4,5.462E-4,6.333E-5,6.635E-4,0.0,0.004566,0.006856,0.008202,0.006448,0.2354,0.01176,7.81E-4,0.001306,0.005109,7.81E-4,
0.0,1556.0,197.3,203.6,126.9,0.0113,6.498,0.2328,0.8299,0.9585,0.3851,0.0,343.7,0.09583,0.8764,0.1809,0.09601,0.2239,0.02345,0.1267,2.489,13.33,0.0,343.7,0.09583,0.8764,0.1809,0.09601,0.2239,0.02345,0.1267,2.489,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.9,96.06,35.52,636.7,171.6,4.352,26.23,8.051,3.714,0.0,40.42,15.38,9.387,48.38,28.47,0.06282,0.02549,0.02873,0.004748,0.02383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71E-4,0.0,9445.0,103700.0,105600.0,59130.0,3.086E7,43560.0,21510.0,27900.0,12010.0,28860.0,0.0,3.3760000000000004E-36,1.8330000000000002E-36,9.218E-36,7.079000000000001E-36,2.326E-36,2.8429999999999997E-37,6.118E-39,3.899E-38,5.146E-38,1.827E-38,2.08E-35,0.0,0.6016,1.446,2.673,1.343,0.2152,0.06254,0.003404,0.01311,0.01176,0.009408,0.0,0.0,2.537E-4,1.104E-4,8.287E-4,0.9961,0.00104,4.163E-4,5.462E-4,6.333E-5,6.635E-4,0.0,0.004669,0.006881,0.008674,0.00536,0.236,0.01169,7.758E-4,0.001309,0.005106,7.812E-4,
0.0,1556.0,205.3,191.1,130.0,2.664,7.66,0.245,0.8179,0.9577,0.3854,0.0,343.7,0.1433,0.803,0.1955,0.1013,0.2289,0.02582,0.1241,2.571,13.25,0.0,343.7,0.1433,0.803,0.1955,0.1013,0.2289,0.02582,0.1241,2.571,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.8,96.12,35.64,642.5,171.7,4.955,25.65,8.037,3.699,0.0,40.42,15.21,7.288,47.85,28.36,0.06185,0.02548,0.02871,0.004739,0.02383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.554E-4,0.0,9517.0,102400.0,111100.0,58630.0,3.131E7,43500.0,22100.0,28530.0,12090.0,29440.0,0.0,3.3880000000000004E-36,2.075E-36,8.649000000000001E-36,7.092E-36,2.4500000000000002E-36,3.58E-37,6.489E-39,3.856E-38,4.843999999999999E-38,1.821E-38,2.08E-35,0.0,0.605,1.507,2.514,1.36,0.2495,0.104,0.003603,0.01292,0.01176,0.009405,0.0,0.0,2.537E-4,1.104E-4,8.287E-4,0.9961,0.00104,4.163E-4,5.462E-4,6.333E-5,6.635E-4,0.0,0.004727,0.006573,0.008567,0.005399,0.2364,0.01162,7.796E-4,0.001312,0.005106,7.847E-4,
0.0,1557.0,197.6,200.8,133.4,2.917,6.429,0.24,0.8295,0.9428,0.3879,0.0,343.7,0.0909,0.8734,0.1808,0.1045,0.2245,0.02566,0.1998,2.463,13.28,0.0,343.7,0.0909,0.8734,0.1808,0.1045,0.2245,0.02566,0.1998,2.463,13.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.3,97.61,35.79,641.4,171.7,4.648,26.0,7.952,3.689,0.0,40.42,10.76,7.013,47.19,28.25,0.06146,0.02548,0.02872,0.004744,0.02383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.867E-4,0.0,9608.0,102200.0,114200.0,59020.0,3.222E7,44240.0,22960.0,29580.0,12230.0,30410.0,0.0,3.399E-36,1.7300000000000002E-36,8.913E-36,7.103E-36,2.4770000000000003E-36,2.842E-37,6.365E-39,3.889E-38,4.528E-38,1.826E-38,2.08E-35,0.0,0.6085,1.418,2.61,1.382,0.2526,0.06414,0.003517,0.01308,0.01159,0.00943,0.0,0.0,2.537E-4,1.104E-4,8.287E-4,0.9961,0.00104,4.163E-4,5.462E-4,6.333E-5,6.635E-4,0.0,0.004773,0.006531,0.008586,0.005382,0.2365,0.0116,7.77E-4,0.001322,0.005099,7.851E-4,
0.0,1559.0,206.4,193.3,128.2,2.918,7.643,0.2341,0.9645,0.9096,0.3891,0.0,343.7,0.1239,0.8886,0.1224,0.1123,0.2251,0.02452,0.1496,2.382,13.41,0.0,343.7,0.1239,0.8886,0.1224,0.1123,0.2251,0.02452,0.1496,2.382,13.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.2,96.93,36.66,641.4,171.7,4.352,27.73,6.415,3.693,0.0,40.42,9.237,7.778,46.77,28.52,0.161,0.0255,0.02875,0.004759,0.02385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,9701.0,103300.0,119200.0,59950.0,3.345E7,45510.0,24020.0,30790.0,12430.0,31670.0,0.0,3.448E-36,1.822E-36,8.481000000000001E-36,7.251E-36,2.474E-36,3.347E-37,6.133E-39,3.099E-38,4.175E-38,1.829E-38,2.08E-35,0.0,0.6279,1.46,2.53,1.371,0.256,0.08364,0.003425,0.01411,0.01106,0.009446,0.0,0.0,2.537E-4,1.104E-4,8.287E-4,0.9961,0.00104,4.163E-4,5.462E-4,6.333E-5,6.635E-4,0.0,0.004796,0.006532,0.008606,0.005353,0.2365,0.01156,7.919E-4,0.001308,0.005125,7.852E-4,
0.0,1559.0,175.8,226.4,129.2,2.685,5.978,0.232,0.9644,0.9173,0.3908,0.0,343.7,0.1022,0.9151,0.1291,0.1045,0.2191,0.02356,0.1368,2.008,13.8,0.0,343.7,0.1022,0.9151,0.1291,0.1045,0.2191,0.02356,0.1368,2.008,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.3,99.66,36.82,640.4,171.7,4.354,27.84,6.293,3.694,0.0,40.42,7.817,7.181,46.6,28.75,0.1595,0.02552,0.02881,0.004781,0.02386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,9732.0,103700.0,117600.0,61630.0,3.488E7,47070.0,25180.0,32230.0,12610.0,33050.0,0.0,3.4590000000000004E-36,1.808E-36,8.539E-36,7.152000000000001E-36,2.4730000000000002E-36,2.63E-37,6.034999999999999E-39,3.082E-38,4.022E-38,1.837E-38,2.08E-35,0.0,0.6313,1.252,2.745,1.391,0.2524,0.05519,0.003406,0.01412,0.01114,0.009462,0.0,0.0,2.537E-4,1.104E-4,8.287E-4,0.9961,0.00104,4.163E-4,5.462E-4,6.333E-5,6.635E-4,0.0,0.004808,0.006455,0.008646,0.005322,0.2364,0.01159,7.912E-4,0.001323,0.005071,8.234E-4,
0.0,1559.0,163.6,239.0,130.3,0.1085,5.982,0.2321,0.9672,0.9169,0.3885,0.0,343.7,0.09846,0.9193,0.1277,0.1045,0.218,0.02313,0.1319,1.107,14.71,0.0,343.7,0.09846,0.9193,0.1277,0.1045,0.218,0.02313,0.1319,1.107,14.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.3,98.77,36.55,636.7,171.7,4.344,27.96,6.15,3.684,0.0,40.42,4.221,9.121,46.47,31.33,0.1568,0.02556,0.02889,0.004814,0.02388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,9746.0,103600.0,121500.0,63870.0,3.645E7,48850.0,26440.0,33750.0,12990.0,34360.0,0.0,3.4590000000000004E-36,1.769E-36,8.514000000000001E-36,7.099E-36,2.4730000000000002E-36,2.614E-37,6.028E-39,3.078E-38,3.782E-38,1.82E-38,2.08E-35,0.0,0.6313,1.208,2.776,1.404,0.2524,0.0552,0.003409,0.01416,0.01112,0.009433,0.0,0.0,2.537E-4,1.104E-4,8.287E-4,0.9961,0.00104,4.163E-4,5.462E-4,6.333E-5,6.635E-4,0.0,0.004808,0.006464,0.008618,0.005314,0.2363,0.01158,7.958E-4,0.00133,0.005093,8.063E-4,
0.0,1554.0,168.9,235.9,124.7,0.8949,6.047,0.2325,0.9694,0.9073,0.3945,0.0,343.7,0.09862,0.8301,0.162,0.2606,0.2248,0.02346,0.1327,1.155,14.55,0.0,343.7,0.09862,0.8301,0.162,0.2606,0.2248,0.02346,0.1327,1.155,14.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.2,93.08,35.67,648.9,171.6,4.37,28.15,5.996,4.146,0.0,40.04,3.73,9.563,46.18,36.38,2.373,0.02815,0.03234,0.005248,0.05779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.444E-4,0.0,9815.0,119000.0,714900.0,130600.0,3.362E7,54980.0,21590.0,27640.0,12190.0,67160.0,0.0,3.242E-36,1.716E-36,7.943000000000001E-36,6.898E-36,2.912E-36,5.209E-37,6.356E-39,3.123E-38,3.596E-38,2.067E-38,2.08E-35,0.0,0.5918,1.242,2.678,1.394,0.3356,0.07837,0.003461,0.01426,0.01101,0.009765,0.0,0.0,8.231E-4,0.01947,0.003085,0.9729,0.001292,3.144E-4,4.125E-4,4.782E-5,0.001671,0.0,0.004864,0.006306,0.01016,0.005562,0.2342,0.01155,7.728E-4,0.0013,0.005052,0.001066,
0.0,1554.0,183.9,221.3,125.6,0.9307,5.552,0.2299,0.9661,0.9106,0.3915,0.0,343.7,0.1017,0.9731,0.119,0.08481,0.2089,0.02315,0.1309,0.6043,15.18,0.0,343.7,0.1017,0.9731,0.119,0.08481,0.2089,0.02315,0.1309,0.6043,15.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.9,87.55,35.82,652.1,171.6,4.372,28.15,5.996,3.605,0.0,40.04,3.734,5.251,50.82,36.67,0.1388,0.02834,0.03265,0.005328,0.03582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,9856.0,116300.0,146000.0,122500.0,3.121E7,51980.0,20470.0,26300.0,12150.0,19470.0,0.0,3.242E-36,1.719E-36,8.92E-36,7.0E-36,1.856E-36,2.3929999999999998E-37,6.017999999999999E-39,3.069E-38,3.56E-38,1.8299999999999999E-38,2.08E-35,0.0,0.5918,1.34,2.692,1.41,0.2159,0.04999,0.003426,0.0142,0.01104,0.009486,0.0,0.0,8.439E-4,8.716E-4,0.003163,0.9928,0.001324,3.223E-4,4.229E-4,4.903E-5,1.656E-4,0.0,0.004893,0.006328,0.006745,0.005567,0.2377,0.0115,7.715E-4,0.001302,0.005079,7.599E-4,
0.0,1548.0,162.5,251.9,123.3,0.9305,5.56,0.2292,0.966,0.9107,0.3919,0.0,343.7,0.0897,0.9805,0.1234,0.08465,0.2091,0.0226,0.1308,0.6179,15.17,0.0,343.7,0.0897,0.9805,0.1234,0.08465,0.2091,0.0226,0.1308,0.6179,15.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.2,87.23,34.98,655.0,171.6,4.368,28.13,6.009,3.599,0.0,39.35,3.711,4.93,62.94,24.81,0.1142,0.02445,0.02745,0.004664,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.021E-4,0.0,9914.0,116300.0,139200.0,50090.0,2.966E7,51710.0,20440.0,26300.0,12150.0,19060.0,0.0,2.9400000000000003E-36,1.658E-36,8.893000000000001E-36,7.05E-36,1.7100000000000002E-36,2.379E-37,5.932E-39,3.056E-38,3.4439999999999997E-38,1.82E-38,2.08E-35,0.0,0.543,1.206,2.883,1.419,0.1992,0.04995,0.003411,0.01419,0.01105,0.009483,0.0,0.0,8.952E-4,9.246E-4,6.194E-4,0.9951,0.001405,3.419E-4,4.486E-4,5.201E-5,1.756E-4,0.0,0.004941,0.006309,0.006718,0.005104,0.2378,0.01148,7.796E-4,0.001308,0.00508,7.614E-4,
0.0,1549.0,163.7,241.6,122.8,1.287,5.528,0.229,0.9624,0.9083,0.3962,0.0,343.7,0.09523,0.975,0.1209,0.08917,0.2069,0.02258,0.1298,0.6827,15.1,0.0,343.7,0.09523,0.975,0.1209,0.08917,0.2069,0.02258,0.1298,0.6827,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.3,85.67,34.91,653.5,171.7,4.388,27.91,6.181,3.607,0.0,39.35,1.803,9.474,71.25,22.8,0.156,0.02485,0.02753,0.004634,0.03381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.185E-4,0.0,9986.0,114800.0,138200.0,49670.0,2.778E7,59310.0,20740.0,26580.0,12160.0,18940.0,0.0,2.9520000000000002E-36,1.7040000000000002E-36,8.747E-36,6.959E-36,1.776E-36,2.3719999999999998E-37,5.908999999999999E-39,3.046E-38,3.279E-38,1.833E-38,2.08E-35,0.0,0.5469,1.216,2.845,1.427,0.2151,0.05013,0.003415,0.01413,0.01104,0.009536,0.0,0.0,9.629E-4,9.945E-4,6.663E-4,0.9948,0.001511,3.678E-4,4.825E-4,5.594E-5,1.889E-4,0.0,0.004953,0.006359,0.006694,0.005098,0.2375,0.01154,7.838E-4,0.001329,0.005043,7.872E-4,
0.0,1556.0,163.3,242.0,118.1,0.06683,5.539,0.2284,0.9683,0.9063,0.3942,0.0,343.7,0.09258,0.9818,0.1207,0.08447,0.2064,0.02237,0.1301,0.7037,15.08,0.0,343.7,0.09258,0.9818,0.1207,0.08447,0.2064,0.02237,0.1301,0.7037,15.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.1,85.89,34.94,654.4,171.7,4.349,28.25,5.935,3.606,0.0,41.11,1.845,9.254,67.37,23.75,0.1425,0.02462,0.0275,0.004633,0.03382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.449E-4,0.0,10140.0,113500.0,137900.0,48250.0,2.644E7,57070.0,21000.0,26810.0,12250.0,19000.0,0.0,2.9980000000000003E-36,1.722E-36,8.760000000000001E-36,6.841E-36,1.7070000000000002E-36,2.359E-37,5.887E-39,3.055E-38,3.134E-38,1.82E-38,2.08E-35,0.0,0.5631,1.219,2.863,1.413,0.1914,0.0501,0.0034,0.01423,0.01099,0.009511,0.0,0.0,0.001005,0.001038,6.951E-4,0.9945,0.001576,3.837E-4,5.035E-4,5.837E-5,1.971E-4,0.0,0.005002,0.006361,0.006691,0.005083,0.2371,0.01153,7.865E-4,0.001321,0.00507,7.737E-4,
0.0,1556.0,160.1,234.0,107.7,0.08986,3.613,0.2216,0.9512,0.9083,0.3898,0.0,343.7,0.08857,0.9788,0.1236,0.08785,0.2067,0.02236,0.1287,1.043,14.74,0.0,343.7,0.08857,0.9788,0.1236,0.08785,0.2067,0.02236,0.1287,1.043,14.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.6,84.74,19.96,678.2,169.3,4.282,27.5,6.052,3.472,0.0,41.11,2.47,15.56,76.57,29.86,0.2057,0.0245,0.02735,0.004551,0.03379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.369E-4,0.0,10230.0,110700.0,140700.0,63500.0,2.515E7,59340.0,21570.0,27260.0,12550.0,19090.0,0.0,3.0070000000000002E-36,1.6560000000000002E-36,8.688E-36,6.709E-36,1.914E-36,1.746E-37,5.479E-39,2.942E-38,2.9509999999999997E-38,1.774E-38,2.08E-35,0.0,0.5662,1.197,2.846,1.405,0.2399,0.03925,0.003123,0.01356,0.01087,0.009291,0.0,0.0,0.001063,0.001098,7.357E-4,0.9942,0.001669,4.061E-4,5.328E-4,6.178E-5,2.086E-4,0.0,0.005042,0.006399,0.006697,0.004863,0.237,0.01155,7.855E-4,0.001303,0.005082,7.534E-4,
0.0,1556.0,158.7,234.6,113.1,0.09869,3.655,0.2225,0.9649,0.8985,0.3901,0.0,343.7,0.09326,0.9875,0.1174,0.07978,0.2063,0.02246,0.13,1.064,14.72,0.0,343.7,0.09326,0.9875,0.1174,0.07978,0.2063,0.02246,0.13,1.064,14.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.8,83.75,20.85,693.4,168.8,4.295,28.06,5.661,3.511,0.0,41.11,2.123,8.04,87.13,21.28,0.09691,0.02454,0.02741,0.004572,0.03381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,10310.0,108300.0,129700.0,54990.0,2.435E7,57240.0,21750.0,27410.0,12610.0,19320.0,0.0,3.013E-36,1.7430000000000003E-36,8.693E-36,6.799E-36,1.606E-36,1.691E-37,5.502E-39,3.0E-38,2.844E-38,1.777E-38,2.08E-35,0.0,0.5683,1.225,2.848,1.445,0.1601,0.03766,0.003144,0.01393,0.01077,0.009339,0.0,0.0,0.001063,0.001098,7.357E-4,0.9942,0.001669,4.061E-4,5.328E-4,6.178E-5,2.086E-4,0.0,0.005058,0.006366,0.006511,0.004772,0.2373,0.01152,7.909E-4,0.001308,0.0051,7.422E-4,
0.0,1559.0,155.1,235.9,108.1,2.234,4.885,0.218,0.9809,0.9016,0.3938,0.0,343.7,0.08736,0.9678,0.1295,0.08738,0.2148,0.01421,0.1313,2.817,12.97,0.0,343.7,0.08736,0.9678,0.1295,0.08738,0.2148,0.01421,0.1313,2.817,12.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.6,87.18,20.26,692.9,167.1,4.125,28.71,5.622,3.673,0.0,41.11,1.966,10.38,83.1,21.42,1.414,0.02458,0.02792,0.00473,0.03392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92E-4,0.0,10370.0,107400.0,137000.0,58090.0,2.455E7,57390.0,22320.0,28210.0,12810.0,19770.0,0.0,3.094E-36,1.632E-36,8.607E-36,6.291E-36,1.831E-36,3.904E-37,5.3399999999999997E-39,3.097E-38,2.802E-38,1.798E-38,2.08E-35,0.0,0.5918,1.173,2.864,1.392,0.1824,0.05568,0.003059,0.01456,0.01092,0.007325,0.0,0.0,0.001063,0.001098,7.357E-4,0.9942,0.001669,4.061E-4,5.328E-4,6.178E-5,2.086E-4,0.0,0.005084,0.006344,0.00652,0.004766,0.2373,0.0115,7.331E-4,0.001332,0.005104,7.529E-4,
