entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.089,0.1426,0.1767,0.04635,0.02718,0.1413,0.07795,0.02059,0.007204,0.09455,0.02678,0.1904,0.1911,
2.096,0.1405,0.175,0.0462,0.02722,0.1403,0.07718,0.02077,0.007267,0.09538,0.03017,0.1889,0.1916,
2.095,0.136,0.1725,0.04578,0.02731,0.1387,0.07705,0.02086,0.007298,0.09579,0.0303,0.1916,0.1929,
2.098,0.1525,0.1717,0.0457,0.02742,0.139,0.07617,0.02097,0.007335,0.09627,0.03177,0.1912,0.1924,
2.099,0.1412,0.1692,0.04593,0.02757,0.1374,0.07659,0.02108,0.007375,0.09681,0.03194,0.1923,0.1938,
2.1,0.1323,0.1674,0.04613,0.02769,0.1358,0.07637,0.02117,0.007405,0.09723,0.03208,0.1932,0.1956,
2.1,0.1325,0.1661,0.04628,0.02783,0.1332,0.07603,0.02129,0.007445,0.09778,0.03226,0.1942,0.1975,
2.1,0.1361,0.1634,0.04614,0.02798,0.1314,0.07577,0.02141,0.007486,0.09835,0.03244,0.1963,0.1993,
2.107,0.1341,0.1653,0.04618,0.02779,0.1308,0.07611,0.02151,0.00752,0.09878,0.03618,0.1936,0.1962,
2.106,0.1315,0.1635,0.04628,0.02785,0.13,0.07575,0.02153,0.007537,0.09902,0.03627,0.1951,0.1972,
2.108,0.1377,0.163,0.04641,0.02792,0.1301,0.07587,0.0216,0.007562,0.09937,0.03665,0.1955,0.196,
2.109,0.1439,0.1633,0.04647,0.02796,0.1298,0.0744,0.02164,0.007574,0.09954,0.03809,0.1944,0.1968,
2.108,0.1373,0.1622,0.04644,0.02767,0.1298,0.0736,0.02163,0.007541,0.09951,0.03808,0.1954,0.1982,
2.114,0.1373,0.1641,0.0465,0.02771,0.1293,0.0737,0.02166,0.007552,0.09964,0.04195,0.1918,0.1961,
2.114,0.1405,0.1657,0.04638,0.02752,0.1293,0.07336,0.02168,0.007558,0.09973,0.04198,0.192,0.1948,
2.113,0.1396,0.1654,0.04633,0.02754,0.1292,0.07288,0.02167,0.007563,0.0998,0.04201,0.1921,0.1955,
2.112,0.1514,0.1646,0.04616,0.02754,0.129,0.0725,0.02167,0.007565,0.09982,0.04199,0.1931,0.1961,
2.112,0.1457,0.1678,0.04593,0.02756,0.129,0.07208,0.02169,0.007571,0.09991,0.04195,0.1933,0.1933,
2.11,0.1336,0.1678,0.04584,0.02757,0.1287,0.07075,0.02158,0.007543,0.09997,0.04197,0.1934,0.1949,
2.11,0.1326,0.1673,0.04578,0.02756,0.1284,0.07044,0.02156,0.007538,0.09994,0.04196,0.1943,0.1952,
2.109,0.1293,0.1672,0.04576,0.02756,0.1284,0.06956,0.02157,0.00754,0.09996,0.04197,0.1944,0.1961,
2.109,0.1228,0.1671,0.04577,0.02757,0.1284,0.06958,0.02158,0.007542,0.09999,0.04198,0.1944,0.1961,
2.109,0.1224,0.1667,0.04571,0.02755,0.1282,0.06951,0.02156,0.007535,0.09993,0.04196,0.1953,0.196,
2.108,0.1352,0.1664,0.04569,0.02756,0.1283,0.06909,0.02157,0.007538,0.09997,0.04198,0.1954,0.1966,
2.109,0.1303,0.1678,0.04572,0.02758,0.1283,0.06908,0.02158,0.007541,0.1,0.042,0.1955,0.1949,
2.108,0.1356,0.1674,0.04542,0.02755,0.1284,0.06901,0.0216,0.007549,0.1001,0.04205,0.1957,0.1953,
