cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnPm,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnPm,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
0.0,1605.0,170.2,174.5,115.7,0.06197,6.193,0.245,0.6459,1.596,0.7255,0.0,343.6,0.1258,0.8818,0.3568,0.06713,0.1805,0.06153,0.1198,0.8354,14.91,0.0,343.6,0.1258,0.8818,0.3568,0.06713,0.1805,0.06153,0.1198,0.8354,14.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.3,106.3,48.03,668.8,167.1,2.95,3.371,30.53,3.771,0.0,45.19,6.608,22.52,60.76,40.48,0.05829,0.01285,0.01471,0.01174,0.01336,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,1789.0,78810.0,78410.0,53060.0,2.751E7,46200.0,23250.0,26800.0,13550.0,28110.0,0.0,4.68E-36,2.1350000000000002E-36,1.427E-35,1.365E-35,2.0450000000000002E-36,3.079E-37,9.351E-39,4.432E-38,8.921E-38,4.569E-38,2.08E-35,0.0,0.6631,1.301,2.851,1.433,0.2209,0.03365,0.003745,0.004969,0.01921,0.0113,0.0,0.0,2.511E-4,1.092E-4,8.2E-4,0.9961,0.001029,4.119E-4,5.405E-4,6.266E-5,6.565E-4,0.0,0.001462,0.008033,0.01001,0.007332,0.2393,0.01272,0.001628,6.923E-4,0.005372,9.599E-4,
0.0,1600.0,169.9,178.8,116.1,0.09204,11.06,0.4191,0.6539,1.632,0.7732,0.0,343.6,0.1168,0.8557,0.3316,0.1378,0.2805,0.05802,0.1178,0.8338,14.8,0.0,343.6,0.1168,0.8557,0.3316,0.1378,0.2805,0.05802,0.1178,0.8338,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.9,111.3,45.04,672.6,166.8,3.073,3.183,30.53,3.706,0.0,44.83,2.026,14.94,72.9,34.98,0.05399,0.01284,0.01442,0.01163,0.01303,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.839E-4,0.0,1927.0,88690.0,282200.0,47490.0,2.571E7,39120.0,20350.0,22970.0,13070.0,23720.0,0.0,4.433E-36,2.102E-36,1.398E-35,1.381E-35,2.2420000000000003E-36,3.284E-37,1.123E-38,4.4049999999999997E-38,8.802E-38,4.552E-38,2.08E-35,0.0,0.6282,1.283,2.759,1.484,0.2526,0.08648,0.005675,0.005032,0.01954,0.01179,0.0,0.0,7.115E-4,0.008798,6.082E-4,0.9878,7.88E-4,3.155E-4,4.14E-4,4.799E-5,5.028E-4,0.0,0.001763,0.007881,0.01177,0.007079,0.2377,0.01228,0.001651,6.544E-4,0.005374,9.677E-4,
0.0,1602.0,169.7,182.2,122.7,0.06482,6.274,0.2506,0.6447,1.604,0.7365,0.0,343.6,0.1193,0.9378,0.3146,0.1004,0.2344,0.06392,0.1196,0.8362,14.8,0.0,343.6,0.1193,0.9378,0.3146,0.1004,0.2344,0.06392,0.1196,0.8362,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.6,109.7,44.26,673.6,167.3,2.944,3.224,30.67,3.883,0.0,68.53,1.678,12.72,44.97,34.97,0.03932,0.01254,0.01444,0.01157,0.01299,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.927E-4,0.0,6996.0,88880.0,112200.0,40760.0,2.523E7,38810.0,20460.0,23130.0,13120.0,23870.0,0.0,4.846E-36,1.8520000000000002E-36,1.437E-35,1.333E-35,1.834E-36,2.322E-37,7.614E-39,4.367E-38,8.691E-38,4.451E-38,2.08E-35,0.0,0.6804,1.277,2.816,1.482,0.2091,0.03142,0.003703,0.004908,0.01921,0.01134,0.0,0.0,7.352E-4,0.001279,6.284E-4,0.9952,8.143E-4,3.26E-4,4.278E-4,4.959E-5,5.196E-4,0.0,0.001929,0.007882,0.01037,0.006969,0.2387,0.01223,0.001646,6.576E-4,0.005378,9.812E-4,
0.0,1598.0,174.6,178.7,126.9,0.06884,6.259,0.2532,0.6454,1.591,0.7393,0.0,343.6,0.1223,0.93,0.3169,0.1006,0.2286,0.06741,0.12,0.8351,14.8,0.0,343.6,0.1223,0.93,0.3169,0.1006,0.2286,0.06741,0.12,0.8351,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.8,115.5,44.76,669.5,167.4,3.036,3.347,29.95,3.944,0.0,68.02,2.2,12.07,41.7,34.96,0.03595,0.01275,0.01473,0.0116,0.01334,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.841E-4,0.0,7084.0,91400.0,114400.0,42490.0,2.463E7,41100.0,21770.0,24780.0,13380.0,25710.0,0.0,4.6060000000000006E-36,2.1970000000000003E-36,1.409E-35,1.322E-35,1.834E-36,2.298E-37,7.575E-39,4.374E-38,8.587E-38,4.448E-38,2.08E-35,0.0,0.6468,1.322,2.763,1.495,0.2091,0.0313,0.003726,0.004948,0.01897,0.01136,0.0,0.0,8.603E-4,0.001497,7.354E-4,0.9944,9.529E-4,3.815E-4,5.006E-4,5.803E-5,6.08E-4,0.0,0.001992,0.007885,0.01042,0.007003,0.2383,0.01219,0.001658,6.649E-4,0.005389,9.97E-4,
0.0,1598.0,169.2,183.8,127.7,0.06611,9.112,0.2553,0.1885,1.021,0.4279,0.0,343.6,0.1144,0.9393,0.3046,0.1,0.2357,0.06758,0.1272,0.8693,14.77,0.0,343.6,0.1144,0.9393,0.3046,0.1,0.2357,0.06758,0.1272,0.8693,14.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.8,114.0,44.88,671.3,167.4,3.014,3.732,30.06,3.968,0.0,68.02,1.713,11.87,39.54,34.9,0.03397,0.01284,0.01482,0.00231,0.01346,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,7128.0,92850.0,114700.0,43080.0,2.363E7,41340.0,22350.0,25520.0,13350.0,26250.0,0.0,4.6060000000000006E-36,1.771E-36,1.423E-35,1.2870000000000001E-35,1.834E-36,5.059E-37,7.479E-39,7.558E-39,3.962E-38,1.985E-38,2.08E-35,0.0,0.6469,1.265,2.812,1.48,0.209,0.05465,0.003723,0.002837,0.01615,0.009855,0.0,0.0,9.133E-4,0.001589,7.807E-4,0.9941,0.001012,4.05E-4,5.314E-4,6.161E-5,6.455E-4,0.0,0.00204,0.007917,0.01039,0.007017,0.2379,0.01213,0.001673,7.241E-4,0.005307,0.001013,
0.0,1598.0,170.4,178.0,121.5,0.0762,7.197,0.2506,0.1783,1.033,0.427,0.0,343.6,0.1151,0.9466,0.2938,0.1011,0.2342,0.06691,0.1215,0.6831,14.96,0.0,343.6,0.1151,0.9466,0.2938,0.1011,0.2342,0.06691,0.1215,0.6831,14.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.9,116.5,43.21,673.5,167.4,2.971,3.233,30.65,3.925,0.0,68.02,1.915,19.42,42.97,35.79,0.03279,0.01284,0.01482,0.002315,0.01347,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.939E-4,0.0,7217.0,94300.0,114900.0,44130.0,2.313E7,41050.0,22700.0,25840.0,13460.0,26370.0,0.0,4.607E-36,1.811E-36,1.419E-35,1.284E-35,1.8330000000000002E-36,3.0069999999999997E-37,7.310999999999999E-39,7.13E-39,3.989E-38,1.972E-38,2.08E-35,0.0,0.6469,1.28,2.8,1.483,0.2141,0.03593,0.003703,0.002669,0.01635,0.00984,0.0,0.0,9.133E-4,0.001589,7.807E-4,0.9941,0.001012,4.05E-4,5.314E-4,6.161E-5,6.455E-4,0.0,0.002159,0.007921,0.01042,0.007001,0.2379,0.01203,0.001658,7.121E-4,0.005326,0.001008,
0.0,1605.0,178.0,176.9,104.6,0.06589,7.866,0.3407,0.1829,1.028,0.427,0.0,343.6,0.1179,1.014,0.2219,0.101,0.2342,0.0669,0.1221,0.6827,14.96,0.0,343.6,0.1179,1.014,0.2219,0.101,0.2342,0.0669,0.1221,0.6827,14.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.3,118.4,44.81,665.5,167.4,2.959,3.443,30.42,3.912,0.0,45.19,1.98,18.37,59.42,35.79,0.03232,0.01284,0.01482,0.002324,0.01348,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.703E-4,0.0,7262.0,96850.0,112600.0,49400.0,2.351E7,41880.0,23470.0,26750.0,13530.0,27110.0,0.0,4.68E-36,1.808E-36,1.442E-35,1.239E-35,1.8330000000000002E-36,3.496E-37,1.42E-38,7.331999999999999E-39,3.939E-38,1.964E-38,2.08E-35,0.0,0.6631,1.344,2.783,1.47,0.2142,0.0392,0.004147,0.002743,0.01627,0.00984,0.0,0.0,9.133E-4,0.001589,7.807E-4,0.9941,0.001012,4.05E-4,5.314E-4,6.161E-5,6.455E-4,0.0,0.002158,0.007901,0.0104,0.007043,0.2377,0.01202,0.00166,7.34E-4,0.005304,0.001008,
0.0,1598.0,173.5,186.4,107.0,0.06309,7.755,0.2828,0.1812,1.028,0.431,0.0,343.6,0.1142,1.018,0.2206,0.101,0.2568,0.06563,0.1318,0.6951,14.91,0.0,343.6,0.1142,1.018,0.2206,0.101,0.2568,0.06563,0.1318,0.6951,14.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.5,118.4,43.36,634.1,167.3,2.886,3.317,30.45,3.844,0.0,44.41,2.611,17.19,54.26,35.79,0.02867,0.01285,0.01483,0.002336,0.01349,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.969E-4,0.0,7412.0,97510.0,113500.0,49230.0,2.439E7,43300.0,24440.0,27870.0,13710.0,28190.0,0.0,4.1930000000000004E-36,2.3020000000000002E-36,1.44E-35,1.226E-35,1.8330000000000002E-36,3.351E-37,9.533E-39,7.184999999999999E-39,3.885E-38,1.994E-38,2.08E-35,0.0,0.6157,1.345,2.828,1.438,0.2141,0.03863,0.003856,0.002724,0.01628,0.009857,0.0,0.0,9.133E-4,0.001589,7.807E-4,0.9941,0.001012,4.05E-4,5.314E-4,6.161E-5,6.455E-4,0.0,0.002215,0.007881,0.0104,0.006976,0.2373,0.01201,0.00166,7.227E-4,0.005302,0.001031,
0.0,1598.0,170.7,188.1,115.9,0.1732,7.743,0.2574,0.1972,0.9994,0.4322,0.0,343.6,0.1139,1.007,0.2199,0.1025,0.2571,0.0664,0.1328,0.6919,14.91,0.0,343.6,0.1139,1.007,0.2199,0.1025,0.2571,0.0664,0.1328,0.6919,14.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.3,120.6,44.24,609.7,167.2,2.93,3.611,29.63,3.847,0.0,44.41,2.615,16.38,42.35,36.7,0.03192,0.01279,0.01475,0.002338,0.01344,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.428E-4,0.0,7460.0,96340.0,111600.0,51390.0,2.476E7,42940.0,23080.0,26430.0,13490.0,27320.0,0.0,4.1930000000000004E-36,2.0390000000000003E-36,1.416E-35,1.181E-35,1.986E-36,3.451E-37,8.02E-39,8.765E-39,3.785E-38,1.991E-38,2.08E-35,0.0,0.6158,1.34,2.809,1.415,0.224,0.03963,0.003787,0.002931,0.01601,0.009878,0.0,0.0,9.218E-4,0.001604,7.879E-4,0.994,0.001021,4.088E-4,5.363E-4,6.218E-5,6.514E-4,0.0,0.002365,0.007785,0.01037,0.007034,0.2337,0.01188,0.001622,7.094E-4,0.005324,0.001024,
0.0,1581.0,184.0,188.8,122.7,0.06429,9.179,0.1962,0.1093,0.9401,0.1327,0.0,343.6,0.1153,1.014,0.2066,0.1035,0.2603,0.06599,0.1307,1.117,14.49,0.0,343.6,0.1153,1.014,0.2066,0.1035,0.2603,0.06599,0.1307,1.117,14.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.3,110.7,48.49,605.9,167.2,3.161,3.39,30.32,4.726,0.0,42.98,2.278,16.6,33.17,36.16,0.02368,0.03934,0.04797,0.02726,0.1186,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.901E-4,0.0,7623.0,111000.0,80670.0,64930.0,2.342E7,40590.0,22310.0,25660.0,14000.0,29510.0,0.0,3.294E-36,2.0680000000000003E-36,1.465E-35,1.174E-35,1.0530000000000001E-36,4.4979999999999995E-37,8.558E-39,9.034E-39,3.753E-38,1.801E-38,2.08E-35,0.0,0.4839,1.428,2.871,1.391,0.1646,0.05423,0.002718,0.001435,0.01512,0.005422,0.0,0.0,9.218E-4,0.001604,7.879E-4,0.994,0.001021,4.088E-4,5.363E-4,6.218E-5,6.514E-4,0.0,0.002473,0.008238,0.009313,0.007582,0.2318,0.01176,0.001642,7.475E-4,0.005357,0.001127,
0.0,1581.0,181.1,188.5,127.8,0.06423,7.65,0.1962,0.1093,0.9399,0.1327,0.0,343.6,0.1202,1.002,0.2074,0.1039,0.2497,0.06702,0.1343,0.6943,14.92,0.0,343.6,0.1202,1.002,0.2074,0.1039,0.2497,0.06702,0.1343,0.6943,14.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.2,112.8,48.85,597.7,167.2,3.104,3.328,30.31,4.713,0.0,42.98,2.217,15.44,28.98,37.44,0.02412,0.03779,0.04601,0.02582,0.1125,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.325E-4,0.0,7623.0,107900.0,78670.0,60840.0,2.325E7,40160.0,21940.0,25210.0,13780.0,28740.0,0.0,3.294E-36,2.0800000000000002E-36,1.444E-35,1.175E-35,1.0340000000000001E-36,3.1929999999999997E-37,8.112E-39,8.573999999999999E-39,3.706E-38,1.7039999999999999E-38,2.08E-35,0.0,0.4839,1.415,2.843,1.4,0.1734,0.03909,0.002694,0.001405,0.0151,0.005329,0.0,0.0,9.218E-4,0.001604,7.879E-4,0.994,0.001021,4.088E-4,5.363E-4,6.218E-5,6.514E-4,0.0,0.002473,0.008099,0.009474,0.007541,0.2309,0.01173,0.001639,7.373E-4,0.00535,0.001108,
0.0,1581.0,177.8,188.9,125.6,0.08764,13.1,0.7176,0.2411,1.119,0.3581,0.0,343.6,0.1367,0.9852,0.2057,0.1032,0.2445,0.07187,0.1352,0.6948,14.92,0.0,343.6,0.1367,0.9852,0.2057,0.1032,0.2445,0.07187,0.1352,0.6948,14.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.4,112.6,49.38,567.7,167.4,2.909,3.217,30.13,4.427,0.0,42.98,2.209,14.64,26.23,37.43,0.03114,0.03771,0.04592,0.0258,0.1124,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.305E-4,0.0,7637.0,109000.0,77260.0,60930.0,2.383E7,40930.0,22260.0,25630.0,13720.0,29210.0,0.0,3.294E-36,2.1450000000000002E-36,1.427E-35,1.1370000000000001E-35,1.0340000000000001E-36,5.2739999999999994E-37,6.916E-38,2.377E-38,5.62E-38,4.132E-38,2.08E-35,0.0,0.4839,1.4,2.837,1.352,0.1735,0.08661,0.007595,0.002642,0.01675,0.007408,0.0,0.0,9.218E-4,0.001604,7.879E-4,0.994,0.001021,4.088E-4,5.363E-4,6.218E-5,6.514E-4,0.0,0.002473,0.008089,0.009465,0.007562,0.2306,0.01173,0.001647,7.336E-4,0.005344,0.001101,
0.0,1581.0,179.2,181.9,125.0,0.1473,13.32,0.7791,0.2715,1.191,0.7484,0.0,343.6,0.1721,0.9834,0.228,0.1041,0.4191,0.07077,0.1408,0.824,14.54,0.0,343.6,0.1721,0.9834,0.228,0.1041,0.4191,0.07077,0.1408,0.824,14.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,117.4,49.9,546.2,165.3,2.952,3.175,30.24,5.056,0.0,42.98,2.223,18.95,25.28,37.45,0.02679,0.03781,0.04595,0.0259,0.1125,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.665E-4,0.0,7654.0,111100.0,78620.0,62460.0,2.49E7,41820.0,23120.0,26650.0,13820.0,30410.0,0.0,3.294E-36,1.985E-36,1.399E-35,1.118E-35,1.039E-36,6.366E-37,6.782E-38,2.472E-38,5.799E-38,7.776E-38,2.08E-35,0.0,0.4839,1.412,2.793,1.339,0.1748,0.09116,0.008116,0.002924,0.01739,0.0114,0.0,0.0,9.218E-4,0.001604,7.879E-4,0.994,0.001021,4.088E-4,5.363E-4,6.218E-5,6.514E-4,0.0,0.002504,0.008053,0.009462,0.007641,0.2307,0.01151,0.001654,7.372E-4,0.005356,0.001215,
0.0,1575.0,183.0,183.0,127.3,0.1459,12.08,0.7833,0.2945,1.22,0.7376,0.0,343.6,0.1728,0.982,0.2256,0.1037,0.2095,0.07004,0.1422,0.7758,14.8,0.0,343.6,0.1728,0.982,0.2256,0.1037,0.2095,0.07004,0.1422,0.7758,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.9,116.8,49.59,538.3,165.1,2.924,3.191,30.29,5.008,0.0,42.43,2.256,18.37,26.72,37.38,0.02641,0.03773,0.04586,0.02588,0.1125,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001E-4,0.0,7789.0,113900.0,79950.0,64640.0,2.618E7,42980.0,23780.0,27480.0,13910.0,31480.0,0.0,3.0150000000000004E-36,1.9780000000000003E-36,1.39E-35,1.122E-35,1.039E-36,4.85E-37,6.572E-38,2.666E-38,6.034E-38,7.57E-38,2.08E-35,0.0,0.443,1.425,2.792,1.375,0.1744,0.07798,0.008102,0.003166,0.0177,0.01129,0.0,0.0,9.218E-4,0.001604,7.879E-4,0.994,0.001021,4.088E-4,5.363E-4,6.218E-5,6.514E-4,0.0,0.002571,0.008011,0.00945,0.007636,0.2298,0.01145,0.001651,7.311E-4,0.005357,0.001207,
0.0,1558.0,209.5,176.4,120.5,0.1448,11.58,0.7821,0.299,1.216,0.7376,0.0,343.6,0.1758,0.9742,0.2284,0.1012,0.2081,0.07022,0.1419,0.7759,14.8,0.0,343.6,0.1758,0.9742,0.2284,0.1012,0.2081,0.07022,0.1419,0.7759,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.9,118.3,52.13,541.5,165.1,2.907,3.17,30.27,4.991,0.0,41.11,2.221,15.67,28.54,36.57,0.02761,0.03761,0.04571,0.02589,0.1124,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002E-4,0.0,7891.0,116700.0,80180.0,67180.0,2.646E7,43590.0,24400.0,28170.0,14040.0,32330.0,0.0,2.3890000000000002E-36,2.2730000000000002E-36,1.388E-35,1.077E-35,1.036E-36,4.249E-37,6.241E-38,2.568E-38,5.907E-38,7.425E-38,2.08E-35,0.0,0.3511,1.549,2.741,1.359,0.1714,0.07338,0.008103,0.003158,0.0177,0.01129,0.0,0.0,9.273E-4,0.001613,7.926E-4,0.994,0.001027,4.112E-4,5.395E-4,6.255E-5,6.553E-4,0.0,0.002817,0.008002,0.009488,0.007577,0.2296,0.0112,0.001651,7.189E-4,0.005366,0.001206,
0.0,1558.0,203.2,178.2,124.3,0.1293,9.296,0.7899,0.2707,1.162,0.6662,0.0,343.6,0.1747,0.9804,0.2142,0.09895,0.2216,0.07239,0.1429,0.7899,14.78,0.0,343.6,0.1747,0.9804,0.2142,0.09895,0.2216,0.07239,0.1429,0.7899,14.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.5,119.1,49.58,536.4,167.0,3.313,3.084,30.3,4.997,0.0,41.11,2.195,13.32,26.72,36.55,0.2459,0.05622,0.05192,0.03506,0.1352,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.669E-4,0.0,7959.0,113000.0,80240.0,63340.0,2.514E7,43920.0,24360.0,27830.0,13900.0,31430.0,0.0,2.4610000000000003E-36,2.2480000000000002E-36,1.375E-35,1.063E-35,1.012E-36,4.279E-37,6.288E-38,2.441E-38,5.802E-38,7.306E-38,2.08E-35,0.0,0.356,1.511,2.728,1.374,0.1651,0.06963,0.009124,0.002985,0.0176,0.01114,0.0,0.0,9.291E-4,0.001616,7.942E-4,0.994,0.001029,4.12E-4,5.406E-4,6.267E-5,6.566E-4,0.0,0.002947,0.007906,0.009532,0.007366,0.2264,0.01115,0.001686,7.015E-4,0.00536,0.001196,
0.0,1558.0,198.2,176.8,127.5,0.2165,9.112,0.7091,0.2685,1.142,0.6407,0.0,343.6,0.1711,0.9867,0.2173,0.09611,0.2079,0.07037,0.143,0.7902,14.78,0.0,343.6,0.1711,0.9867,0.2173,0.09611,0.2079,0.07037,0.143,0.7902,14.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.8,130.8,50.72,524.1,167.9,3.028,3.084,30.53,5.266,0.0,41.11,1.954,11.72,22.34,37.17,0.03337,0.04181,0.05064,0.03004,0.1287,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.014E-4,0.0,8010.0,109500.0,76180.0,62060.0,2.369E7,41760.0,22560.0,25830.0,13590.0,29620.0,0.0,2.462E-36,2.1870000000000003E-36,1.329E-35,1.077E-35,1.0290000000000001E-36,3.887E-37,5.459E-38,2.329E-38,5.539E-38,7.0E-38,2.08E-35,0.0,0.356,1.473,2.678,1.379,0.1706,0.06098,0.007504,0.002929,0.01718,0.01061,0.0,0.0,9.291E-4,0.001616,7.942E-4,0.994,0.001029,4.12E-4,5.406E-4,6.267E-5,6.566E-4,0.0,0.003,0.00785,0.009484,0.007443,0.2257,0.01113,0.001666,6.972E-4,0.00537,0.001207,
