R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
5.7E-37,0.06,3600.0,44000.0,3000.0,4900000.0,3900.0,1600.0,2100.0,240.0,2500.0,0.19,5000000.0,2.7E-5,0.12,0.12,0.0,390.0,11.0,0.0,0.0,2.4E7,1.0,7.2E8,
1.5E-37,0.016,3500.0,6200.0,3000.0,4800000.0,3900.0,1600.0,2100.0,240.0,2500.0,0.19,4800000.0,2.8E-5,0.08,0.08,0.0,390.0,10.0,0.0,0.0,2.3E7,1.0,7.2E8,
1.5E-37,0.015,3500.0,6200.0,3000.0,4099999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,4099999.9999999995,2.8E-5,0.073,0.073,0.0,380.0,9.4,0.0,0.0,2.2E7,1.0,7.2E8,
1.4E-37,0.015,3500.0,6100.0,3000.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3899999.9999999995,3.1E-5,0.071,0.071,0.0,380.0,9.1,0.0,0.0,2.1E7,1.0,7.1E8,
1.4E-37,0.015,3500.0,6100.0,3000.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3899999.9999999995,3.4E-5,0.07,0.07,0.0,380.0,9.1,0.0,0.0,2.0E7,1.0,7.1E8,
1.4E-37,0.015,3500.0,6100.0,3000.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3899999.9999999995,3.2E-5,0.07,0.07,0.0,370.0,9.1,0.0,0.0,2.1E7,1.0,7.1E8,
1.4E-37,0.015,3500.0,6100.0,3000.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3899999.9999999995,2.9E-5,0.07,0.07,0.0,350.0,9.1,0.0,0.0,2.1E7,1.0,7.1E8,
1.4E-37,0.015,3500.0,6100.0,3000.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,2.6E-5,0.07,0.07,0.0,330.0,9.0,0.0,0.0,2.2E7,1.0,7.0E8,
1.4E-37,0.015,3500.0,6100.0,3000.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,2.9E-5,0.07,0.07,0.0,310.0,9.0,0.0,0.0,2.1E7,1.0,7.0E8,
1.4E-37,0.015,3500.0,6100.0,3000.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,3.0E-5,0.07,0.07,0.0,300.0,9.0,0.0,0.0,2.1E7,1.0,7.0E8,
1.4E-37,0.015,3500.0,6100.0,3000.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,2.8E-5,0.07,0.07,0.0,270.0,9.0,0.0,0.0,2.1E7,1.0,7.0E8,
1.4E-37,0.015,3500.0,6100.0,3000.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,2.4E-5,0.07,0.07,0.0,260.0,9.0,0.0,0.0,2.2E7,1.0,7.0E8,
1.4E-37,0.015,3500.0,6100.0,3000.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,2.1E-5,0.07,0.07,0.0,250.0,9.0,0.0,0.0,2.3E7,1.0,7.0E8,
1.4E-37,0.015,3500.0,6100.0,3000.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,2.0E-5,0.07,0.07,0.0,240.0,8.9,0.0,0.0,2.4E7,1.0,6.9E8,
1.4E-37,0.015,3500.0,6100.0,3000.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,2.3E-5,0.069,0.069,0.0,220.0,8.9,0.0,0.0,2.2E7,1.0,6.8E8,
1.4E-37,0.015,3500.0,6100.0,3000.0,3699999.9999999995,3900.0,1500.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,2.7E-5,0.069,0.069,0.0,210.0,8.9,0.0,0.0,2.1E7,1.0,6.8E8,
1.4E-37,0.015,3500.0,6100.0,3000.0,3699999.9999999995,3900.0,1500.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,2.7E-5,0.069,0.069,0.0,200.0,8.9,0.0,0.0,2.1E7,1.0,6.8E8,
1.4E-37,0.015,3500.0,6100.0,3000.0,3699999.9999999995,3900.0,1500.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,3.1E-5,0.069,0.069,0.0,190.0,8.8,0.0,0.0,1.9E7,1.0,6.7E8,
1.4E-37,0.015,3500.0,6100.0,3000.0,3699999.9999999995,3900.0,1500.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,3.4E-5,0.069,0.069,0.0,180.0,8.8,0.0,0.0,1.9E7,1.0,6.7E8,
1.4E-37,0.015,3500.0,6100.0,3000.0,3699999.9999999995,3900.0,1500.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,3.2E-5,0.069,0.069,0.0,170.0,8.8,0.0,0.0,1.9E7,1.0,6.7E8,
1.4E-37,0.015,3500.0,6100.0,3000.0,3699999.9999999995,3900.0,1500.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,2.9E-5,0.069,0.069,0.0,160.0,8.8,0.0,0.0,2.0E7,1.0,6.7E8,
1.4E-37,0.015,3500.0,6100.0,3000.0,3699999.9999999995,3900.0,1500.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,2.5E-5,0.069,0.069,0.0,150.0,8.8,0.0,0.0,2.1E7,1.0,6.7E8,
1.4E-37,0.015,3500.0,6000.0,3000.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3699999.9999999995,2.4E-5,0.068,0.068,0.0,150.0,8.8,0.0,0.0,2.1E7,1.0,6.6E8,
1.4E-37,0.015,3500.0,6000.0,3000.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3699999.9999999995,2.7E-5,0.068,0.068,0.0,140.0,8.8,0.0,0.0,2.0E7,1.0,6.6E8,
1.4E-37,0.015,3500.0,6000.0,3000.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3699999.9999999995,2.7E-5,0.068,0.068,0.0,140.0,8.8,0.0,0.0,2.0E7,1.0,6.6E8,
1.4E-37,0.015,3500.0,6000.0,3000.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3699999.9999999995,2.4E-5,0.068,0.068,0.0,130.0,8.8,0.0,0.0,2.1E7,1.0,6.6E8,
1.4E-37,0.015,3500.0,6000.0,3000.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3699999.9999999995,2.1E-5,0.068,0.068,0.0,120.0,8.8,0.0,0.0,2.2E7,1.0,6.6E8,
1.4E-37,0.015,3500.0,6000.0,3000.0,3599999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3699999.9999999995,2.4E-5,0.068,0.068,0.0,120.0,8.7,0.0,0.0,2.1E7,1.0,6.6E8,
1.4E-37,0.015,3500.0,6000.0,3000.0,3599999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3699999.9999999995,2.5E-5,0.068,0.068,0.0,110.0,8.7,0.0,0.0,2.0E7,1.0,6.6E8,
1.4E-37,0.015,3500.0,6000.0,3000.0,3599999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3699999.9999999995,2.5E-5,0.068,0.068,0.0,100.0,8.7,0.0,0.0,2.1E7,1.0,6.6E8,
1.4E-37,0.015,3500.0,6000.0,3000.0,3599999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3699999.9999999995,2.2E-5,0.068,0.068,0.0,98.0,8.7,0.0,0.0,2.1E7,1.0,6.6E8,
1.4E-37,0.015,3500.0,6000.0,3000.0,3599999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3599999.9999999995,2.3E-5,0.068,0.068,0.0,71.0,8.7,0.0,0.0,2.1E7,1.0,6.5E8,
1.4E-37,0.015,3500.0,6000.0,2900.0,3599999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3599999.9999999995,2.5E-5,0.067,0.067,0.0,66.0,8.6,0.0,0.0,2.0E7,1.0,6.4E8,
3.8E-37,0.071,4700.0,1100.0,22000.0,4600000.0,490000.0,3500.0,5000.0,230.0,2400.0,0.18,5100000.0,0.23,0.077,0.077,0.0,190.0,24.0,0.0,0.0,2.0E7,1.0,6.7E8,
1.4E-37,0.025,4600.0,1100.0,4300.0,4400000.0,340000.0,3500.0,4900.0,230.0,2400.0,0.18,4700000.0,2.8E-5,0.073,0.073,0.0,180.0,8.1,0.0,0.0,1.9E7,1.0,6.7E8,
1.3000000000000001E-37,0.024,4600.0,1100.0,4300.0,3999999.9999999995,320000.0,3400.0,4900.0,230.0,2400.0,0.18,4300000.0,3.2E-5,0.069,0.069,0.0,180.0,7.7,0.0,0.0,1.8E7,1.0,6.7E8,
1.2E-37,0.023,4500.0,1100.0,4300.0,3699999.9999999995,200000.0,3400.0,4800.0,220.0,2300.0,0.17,3899999.9999999995,3.5E-5,0.064,0.064,0.0,170.0,7.3,0.0,0.0,1.7E7,1.0,6.6E8,
1.2E-37,0.022,4500.0,1000.0,4200.0,3699999.9999999995,5700.0,3400.0,4800.0,220.0,2300.0,0.17,3699999.9999999995,3.8E-5,0.061,0.061,0.0,180.0,7.0,0.0,0.0,1.6E7,1.0,6.6E8,
1.2E-37,0.022,4500.0,1000.0,4200.0,3699999.9999999995,5700.0,3400.0,4800.0,220.0,2300.0,0.17,3699999.9999999995,3.9E-5,0.061,0.061,0.0,170.0,7.0,0.0,0.0,1.6E7,1.0,6.6E8,
1.2E-37,0.022,4500.0,1000.0,4200.0,3699999.9999999995,5700.0,3400.0,4800.0,220.0,2300.0,0.17,3699999.9999999995,3.6E-5,0.061,0.061,0.0,150.0,7.0,0.0,0.0,1.7E7,1.0,6.6E8,
1.2E-37,0.022,4500.0,1000.0,4200.0,3699999.9999999995,5700.0,3400.0,4800.0,220.0,2300.0,0.17,3699999.9999999995,3.1E-5,0.061,0.061,0.0,140.0,7.0,0.0,0.0,1.8E7,1.0,6.6E8,
1.2E-37,0.022,4500.0,1000.0,4200.0,3699999.9999999995,5700.0,3400.0,4800.0,220.0,2300.0,0.17,3699999.9999999995,2.6E-5,0.061,0.061,0.0,140.0,7.0,0.0,0.0,1.9E7,1.0,6.6E8,
1.2E-37,0.022,4500.0,1000.0,4200.0,3699999.9999999995,5700.0,3400.0,4800.0,220.0,2300.0,0.17,3699999.9999999995,2.1E-5,0.061,0.061,0.0,130.0,7.0,0.0,0.0,2.0E7,1.0,6.6E8,
1.2E-37,0.022,4500.0,1000.0,4200.0,3699999.9999999995,5700.0,3400.0,4800.0,220.0,2300.0,0.17,3699999.9999999995,1.8E-5,0.061,0.061,0.0,120.0,7.0,0.0,0.0,2.2E7,1.0,6.6E8,
