entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.137,0.1374,0.1769,0.05143,0.02949,0.1422,0.08076,0.0183,0.03529,0.05476,0.03373,0.188,0.1892,
2.138,0.1381,0.177,0.0499,0.02915,0.1423,0.08117,0.0184,0.03547,0.05504,0.03504,0.1878,0.1887,
2.142,0.1467,0.1787,0.05009,0.02926,0.1418,0.08088,0.01848,0.03562,0.05528,0.03706,0.1868,0.1861,
2.142,0.1408,0.1771,0.04953,0.02922,0.1409,0.08044,0.01857,0.0358,0.05556,0.03725,0.1877,0.1879,
2.143,0.1342,0.1746,0.04958,0.02931,0.1399,0.08044,0.01868,0.03599,0.05588,0.03746,0.1888,0.1894,
2.143,0.1426,0.1732,0.04954,0.02937,0.1386,0.08042,0.01873,0.03609,0.05604,0.03757,0.1903,0.1902,
2.144,0.1404,0.1701,0.04916,0.02927,0.1383,0.08088,0.01883,0.03629,0.05635,0.03778,0.1914,0.1916,
2.144,0.1383,0.1688,0.04928,0.02933,0.1377,0.08107,0.01887,0.03637,0.05648,0.03787,0.1918,0.1924,
2.144,0.1328,0.1677,0.04878,0.02931,0.1378,0.08045,0.01897,0.03657,0.05679,0.03807,0.1928,0.1927,
2.145,0.1395,0.1682,0.04878,0.0293,0.1378,0.08014,0.01905,0.03672,0.05703,0.03823,0.1937,0.1911,
2.146,0.1375,0.1652,0.04884,0.02934,0.138,0.08013,0.01914,0.03689,0.05728,0.03836,0.1946,0.1923,
2.145,0.1346,0.165,0.0488,0.02931,0.1378,0.07935,0.01912,0.03686,0.05724,0.03833,0.1954,0.1929,
2.144,0.1358,0.1641,0.04877,0.02927,0.1375,0.07846,0.01912,0.03684,0.05721,0.03832,0.1963,0.1941,
2.143,0.1481,0.1634,0.04879,0.02929,0.1376,0.07825,0.01912,0.03686,0.05724,0.03834,0.1964,0.1948,
2.143,0.1285,0.1625,0.04877,0.02926,0.1372,0.07808,0.01913,0.03686,0.05724,0.03834,0.1973,0.1953,
2.142,0.1342,0.162,0.04878,0.02922,0.1369,0.07672,0.01914,0.03689,0.0573,0.03837,0.1975,0.1972,
2.14,0.1297,0.1616,0.04858,0.0292,0.1368,0.07567,0.01914,0.03688,0.05727,0.03835,0.1984,0.1981,
2.139,0.1249,0.1613,0.04844,0.02918,0.1367,0.07478,0.01912,0.03685,0.05723,0.03832,0.1993,0.1988,
2.138,0.1249,0.1605,0.04846,0.02919,0.1366,0.07431,0.01913,0.03687,0.05727,0.03835,0.1994,0.1999,
2.137,0.1306,0.1605,0.04838,0.0292,0.1364,0.07314,0.01914,0.03689,0.05729,0.03836,0.1995,0.2012,
2.139,0.1316,0.165,0.04832,0.02916,0.1359,0.07234,0.01912,0.03684,0.05721,0.03994,0.1996,0.1966,
2.139,0.1277,0.1693,0.04817,0.02919,0.1357,0.07108,0.01914,0.03688,0.05728,0.04032,0.1995,0.1935,
2.138,0.1282,0.1683,0.04821,0.02921,0.1356,0.06973,0.01916,0.03692,0.05734,0.04036,0.1997,0.1955,
2.145,0.1165,0.1714,0.04798,0.02922,0.1355,0.069,0.01917,0.03694,0.05738,0.04571,0.1945,0.1931,
2.144,0.1177,0.17,0.04785,0.02929,0.1355,0.06705,0.01922,0.03704,0.05752,0.04582,0.195,0.1958,
2.143,0.1213,0.1695,0.04784,0.02928,0.1351,0.06631,0.01922,0.03704,0.05752,0.04582,0.196,0.1965,
2.143,0.1247,0.1689,0.04785,0.02931,0.1349,0.06609,0.01924,0.03708,0.05758,0.04587,0.1962,0.197,
2.146,0.1156,0.1699,0.04773,0.02934,0.135,0.06614,0.01926,0.03711,0.05763,0.04777,0.1945,0.1956,
2.146,0.1185,0.1692,0.04775,0.02936,0.1351,0.0662,0.01927,0.03714,0.05768,0.04781,0.1946,0.1958,
2.145,0.1222,0.169,0.0478,0.0294,0.1344,0.06554,0.0193,0.03719,0.05776,0.04788,0.1949,0.1968,
2.145,0.1199,0.1709,0.04778,0.02939,0.1343,0.06481,0.0193,0.03718,0.05775,0.04787,0.1959,0.1949,
2.146,0.1519,0.1636,0.05061,0.02946,0.1342,0.06376,0.01929,0.03742,0.05873,0.0465,0.1968,0.1997,
2.145,0.1284,0.1625,0.05052,0.02957,0.1341,0.06387,0.01932,0.03761,0.06366,0.04163,0.1971,0.2001,
2.146,0.14,0.1619,0.05038,0.02953,0.1336,0.06354,0.01933,0.04765,0.05599,0.03915,0.1982,0.2008,
2.149,0.1568,0.1606,0.05035,0.02968,0.1334,0.06367,0.04499,0.02225,0.05599,0.03924,0.1986,0.2012,
2.15,0.1647,0.1571,0.05033,0.02934,0.1376,0.06388,0.04505,0.02216,0.0568,0.03928,0.1981,0.2003,
2.151,0.1791,0.158,0.05034,0.02945,0.1376,0.06362,0.04512,0.02232,0.05697,0.03935,0.1982,0.1991,
2.154,0.1635,0.16,0.05048,0.02956,0.1374,0.06356,0.0448,0.02247,0.05735,0.04017,0.1972,0.197,
2.154,0.1635,0.1592,0.05076,0.02964,0.1376,0.0641,0.04444,0.02245,0.05799,0.03943,0.1973,0.1971,
2.153,0.1514,0.1564,0.05085,0.0297,0.1394,0.06375,0.04431,0.02244,0.05911,0.0383,0.1982,0.1975,
2.155,0.1657,0.1581,0.05075,0.02979,0.1398,0.06301,0.04434,0.02246,0.06021,0.03914,0.1965,0.1959,
2.154,0.1764,0.1577,0.05066,0.02991,0.1396,0.06186,0.04426,0.02292,0.06045,0.03858,0.1967,0.1974,
2.154,0.1484,0.1573,0.05057,0.02993,0.1396,0.06173,0.04416,0.02306,0.061,0.03797,0.1968,0.1979,
2.153,0.1469,0.156,0.05092,0.03001,0.1397,0.06164,0.04434,0.02284,0.06228,0.03681,0.1971,0.1984,
2.153,0.152,0.1553,0.05117,0.03009,0.1395,0.06183,0.04426,0.02286,0.06343,0.03575,0.1972,0.1986,
2.152,0.1512,0.1546,0.0515,0.02989,0.1394,0.06102,0.04428,0.02287,0.06368,0.03555,0.1973,0.1998,
2.152,0.1629,0.1541,0.05153,0.03003,0.1396,0.06078,0.04447,0.02282,0.06428,0.03484,0.1974,0.2001,
2.152,0.1647,0.1532,0.0517,0.0301,0.1397,0.06057,0.04451,0.02296,0.06421,0.03487,0.1976,0.2006,
2.151,0.1311,0.1528,0.05175,0.0302,0.1397,0.06023,0.04465,0.02316,0.06552,0.0333,0.1977,0.201,
2.151,0.1298,0.153,0.0519,0.03025,0.1397,0.05998,0.04471,0.02362,0.06604,0.03249,0.1979,0.2004,
2.145,0.141,0.1521,0.05197,0.03031,0.1398,0.05968,0.05147,0.01708,0.06658,0.03164,0.1988,0.2005,
2.146,0.1358,0.1556,0.0527,0.03035,0.1404,0.05977,0.05131,0.01707,0.0669,0.03126,0.1997,0.1949,
2.149,0.1406,0.1543,0.05284,0.03044,0.141,0.05983,0.05136,0.01709,0.06719,0.03216,0.1988,0.1951,
2.149,0.1461,0.1512,0.05281,0.03055,0.1433,0.06014,0.05116,0.01736,0.06779,0.03142,0.199,0.1953,
2.149,0.1566,0.1501,0.05278,0.0306,0.1434,0.06701,0.0444,0.01754,0.06788,0.03241,0.1985,0.1953,
2.15,0.1415,0.1488,0.05283,0.03081,0.144,0.06719,0.04432,0.01768,0.06781,0.03244,0.1987,0.1954,
2.15,0.1432,0.1476,0.0529,0.03096,0.1444,0.06762,0.04398,0.0177,0.06819,0.03214,0.1989,0.1956,
2.15,0.1574,0.1466,0.053,0.03107,0.1446,0.06748,0.0439,0.01791,0.06881,0.03144,0.1991,0.1962,
2.148,0.1437,0.1455,0.05307,0.03113,0.145,0.06706,0.04406,0.0178,0.07061,0.02971,0.1992,0.1968,
2.146,0.1527,0.1449,0.05302,0.03125,0.1448,0.06651,0.04404,0.01779,0.07142,0.02887,0.2002,0.1972,
2.145,0.1435,0.1441,0.05308,0.03096,0.1448,0.06609,0.04421,0.01786,0.07169,0.02851,0.2003,0.1983,
2.154,0.1707,0.1428,0.05315,0.03106,0.1452,0.06691,0.04312,0.02669,0.0627,0.02838,0.2013,0.1988,
2.153,0.179,0.1421,0.05325,0.03113,0.1452,0.06696,0.04328,0.02671,0.06389,0.02713,0.2014,0.1989,
2.146,0.1794,0.1407,0.05327,0.03125,0.1459,0.06726,0.05291,0.01738,0.06343,0.02715,0.2016,0.1991,
2.146,0.2039,0.139,0.05353,0.0313,0.147,0.0673,0.05305,0.01777,0.06375,0.02641,0.2017,0.1992,
2.144,0.208,0.1377,0.05382,0.03111,0.1472,0.06771,0.0529,0.01786,0.06562,0.02444,0.2019,0.1997,
2.149,0.2038,0.1364,0.05379,0.03089,0.1479,0.06775,0.05293,0.01806,0.06599,0.02663,0.1994,0.2002,
2.148,0.1976,0.1355,0.05386,0.03096,0.1478,0.0671,0.05279,0.01805,0.06597,0.02662,0.2004,0.201,
2.147,0.1801,0.1349,0.05379,0.03104,0.1477,0.0661,0.0529,0.0183,0.06556,0.02661,0.2013,0.2018,
2.148,0.1854,0.1346,0.0538,0.03113,0.1479,0.0661,0.0529,0.01918,0.06491,0.02638,0.2013,0.2018,
2.147,0.1692,0.1339,0.05377,0.03124,0.148,0.06628,0.05281,0.0192,0.066,0.02537,0.2014,0.202,
2.146,0.1575,0.1329,0.05386,0.03127,0.1478,0.06618,0.05286,0.01904,0.0659,0.02533,0.2032,0.2017,
2.147,0.1613,0.1348,0.05379,0.03132,0.1485,0.06588,0.05284,0.01903,0.06643,0.02533,0.2035,0.1986,
2.146,0.1488,0.1334,0.05385,0.03141,0.1488,0.06505,0.05291,0.01936,0.06676,0.02483,0.2038,0.1998,
2.144,0.1519,0.1318,0.05385,0.03112,0.1489,0.06498,0.05318,0.01926,0.06731,0.02393,0.2056,0.2001,
2.149,0.1638,0.1305,0.05392,0.03121,0.1497,0.06501,0.05308,0.01953,0.06696,0.02615,0.2035,0.2005,
2.148,0.1579,0.1302,0.05389,0.03132,0.1498,0.06466,0.05296,0.01991,0.06765,0.02511,0.2035,0.201,
2.146,0.1558,0.1294,0.05392,0.03126,0.1501,0.06473,0.05226,0.01992,0.06756,0.02512,0.2036,0.202,
2.155,0.1576,0.1305,0.05401,0.0314,0.1515,0.06478,0.0523,0.02044,0.06741,0.02804,0.2006,0.1991,
