R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,3.8E-5,0.033,0.033,0.0,520.0,8.8,0.0,0.0,0.0,0.0,2.0E7,1.0,7.4E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.1E-5,0.033,0.033,0.0,470.0,8.8,0.0,0.0,0.0,0.0,1.9E7,1.0,7.4E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.0E-5,0.033,0.033,0.0,450.0,8.7,0.0,0.0,0.0,0.0,1.9E7,1.0,7.3E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,3.6E-5,0.033,0.033,0.0,430.0,8.7,0.0,0.0,0.0,0.0,2.0E7,1.0,7.3E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3899999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.16,3899999.9999999995,0.0,3.0E-5,0.033,0.033,0.0,410.0,8.7,0.0,0.0,0.0,0.0,2.1E7,1.0,7.2E8,
1.1E-39,0.014,1800.0,4600.0,4600.0,3799999.9999999995,3400.0,3700.0,1100.0,7200.0,2600.0,0.15,3799999.9999999995,0.0,2.7E-5,0.032,0.032,0.0,400.0,8.6,0.0,7.9E-26,2.7E-37,0.0,2.1E7,1.0,7.0E8,
1.1E-39,0.014,1800.0,4600.0,4600.0,3799999.9999999995,3400.0,3700.0,1100.0,7200.0,2600.0,0.15,3799999.9999999995,0.0,3.0E-5,0.032,0.032,0.0,380.0,8.6,0.0,8.6E-25,1.5E-35,0.0,2.0E7,1.0,7.0E8,
1.1E-39,0.014,1800.0,4600.0,4500.0,3799999.9999999995,3400.0,3700.0,1100.0,7100.0,2600.0,0.15,3799999.9999999995,0.0,2.9E-5,0.032,0.032,0.0,360.0,8.5,0.0,2.1E-24,5.2E-35,0.0,2.0E7,1.0,6.9E8,
1.1E-39,0.014,1800.0,4600.0,4500.0,3699999.9999999995,3400.0,3700.0,1100.0,7100.0,2600.0,0.15,3799999.9999999995,0.0,3.2E-5,0.032,0.032,0.0,340.0,8.5,0.0,3.9E-24,1.1E-34,0.0,1.9E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4600.0,4500.0,3699999.9999999995,3400.0,3700.0,1100.0,7100.0,2600.0,0.15,3799999.9999999995,0.0,3.3E-5,0.032,0.032,0.0,310.0,8.5,0.0,7.1E-24,2.2E-34,0.0,1.9E7,1.0,6.8E8,
