R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,3.8E-5,0.033,0.033,0.0,520.0,8.8,0.0,0.0,0.0,0.0,2.0E7,1.0,7.4E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.0E-5,0.033,0.033,0.0,490.0,8.8,0.0,0.0,0.0,0.0,1.9E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,3.9E-5,0.033,0.033,0.0,440.0,8.8,0.0,0.0,0.0,0.0,1.9E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,3.5E-5,0.033,0.033,0.0,390.0,8.8,0.0,0.0,0.0,0.0,2.0E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,3.1E-5,0.033,0.033,0.0,360.0,8.8,0.0,0.0,0.0,0.0,2.1E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4600.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,2.7E-5,0.033,0.033,0.0,340.0,8.7,0.0,1.3E-26,4.3E-38,0.0,2.2E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4600.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,3.1E-5,0.033,0.033,0.0,320.0,8.7,0.0,1.8E-25,3.0E-36,0.0,2.1E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4600.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,3.0E-5,0.033,0.033,0.0,300.0,8.7,0.0,5.099999999999999E-25,1.1999999999999999E-35,0.0,2.1E7,1.0,7.2E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3799999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,3.3E-5,0.033,0.033,0.0,280.0,8.7,0.0,1.0999999999999998E-24,2.8E-35,0.0,2.0E7,1.0,7.1E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3799999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.15,3799999.9999999995,0.0,3.7E-5,0.033,0.033,0.0,270.0,8.7,0.0,1.7999999999999997E-24,5.7E-35,0.0,1.9E7,1.0,7.1E8,
4.8E-40,0.0063,1200.0,1800.0,490.0,4800000.0,4200.0,3800.0,1100.0,7200.0,2600.0,0.15,4800000.0,0.0,4.5E-6,0.04,0.04,0.0,340.0,6.7,0.0,3.7999999999999995E-24,1.3000000000000001E-33,0.0,1.9E7,1.0,7.2E8,
