R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.8E-5,0.031,0.031,0.0,290.0,8.6,0.0,0.0,0.0,2.5E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.8E-5,0.031,0.031,0.0,290.0,8.6,0.0,0.0,0.0,2.5E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.7E-5,0.031,0.031,0.0,290.0,8.6,0.0,0.0,0.0,2.5E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.5E-5,0.031,0.031,0.0,290.0,8.6,0.0,0.0,0.0,2.6E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.3E-5,0.031,0.031,0.0,290.0,8.6,0.0,0.0,0.0,2.7E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.1E-5,0.031,0.031,0.0,290.0,8.6,0.0,0.0,0.0,2.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.3E-5,0.031,0.031,0.0,290.0,8.6,6.699999999999999E-26,3.7E-37,0.0,2.7E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.6E-5,0.031,0.031,0.0,290.0,8.6,2.1E-25,2.4E-36,0.0,2.6E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.6E-5,0.031,0.031,0.0,290.0,8.6,4.1E-25,5.9E-36,0.0,2.5E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.5E-5,0.031,0.031,0.0,280.0,8.6,6.5E-25,1.0E-35,0.0,2.6E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.4E-5,0.031,0.031,0.0,280.0,8.6,9.4E-25,1.5E-35,0.0,2.7E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.2E-5,0.031,0.031,0.0,280.0,8.6,1.2999999999999998E-24,1.8999999999999998E-35,0.0,2.8E7,1.0,7.0E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.2E-5,0.031,0.031,0.0,280.0,8.5,1.8999999999999998E-24,2.3E-35,0.0,2.8E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.5E-5,0.031,0.031,0.0,280.0,8.5,3.4E-24,4.6E-35,0.0,2.6E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.6E-5,0.031,0.031,0.0,270.0,8.5,5.5999999999999996E-24,8.7E-35,0.0,2.5E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.5E-5,0.031,0.031,0.0,270.0,8.5,8.3E-24,1.4E-34,0.0,2.6E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.4E-5,0.031,0.031,0.0,270.0,8.5,1.1E-23,1.9E-34,0.0,2.6E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.2E-5,0.031,0.031,0.0,270.0,8.5,1.5E-23,2.4E-34,0.0,2.7E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.1E-5,0.031,0.031,0.0,270.0,8.5,1.9E-23,2.7E-34,0.0,2.9E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,9.5E-6,0.031,0.031,0.0,270.0,8.5,2.4E-23,3.0E-34,0.0,3.0E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,8.3E-6,0.031,0.031,0.0,270.0,8.5,2.8000000000000003E-23,3.2E-34,0.0,3.2E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.1E-5,0.031,0.031,0.0,260.0,8.5,3.5E-23,4.0E-34,0.0,2.9E7,1.0,6.8E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.4E-5,0.031,0.031,0.0,260.0,8.5,4.4E-23,6.3E-34,0.0,2.6E7,1.0,6.8E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.5E-5,0.031,0.031,0.0,260.0,8.5,5.5E-23,9.5E-34,0.0,2.5E7,1.0,6.8E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.5E-5,0.031,0.031,0.0,260.0,8.5,7.0E-23,1.3000000000000001E-33,0.0,2.5E7,1.0,6.8E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.4E-5,0.031,0.031,0.0,260.0,8.5,8.7E-23,1.6000000000000002E-33,0.0,2.6E7,1.0,6.8E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.3E-5,0.031,0.031,0.0,260.0,8.5,1.0999999999999998E-22,1.8E-33,0.0,2.7E7,1.0,6.8E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.1E-5,0.031,0.031,0.0,260.0,8.5,1.3E-22,2.0E-33,0.0,2.8E7,1.0,6.8E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,9.7E-6,0.031,0.031,0.0,260.0,8.5,1.5E-22,2.1000000000000003E-33,0.0,3.0E7,1.0,6.8E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,8.5E-6,0.031,0.031,0.0,250.0,8.5,1.8E-22,2.2E-33,0.0,3.1E7,1.0,6.8E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.0E-5,0.031,0.031,0.0,250.0,8.5,2.0999999999999998E-22,2.5E-33,0.0,2.9E7,1.0,6.8E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.2E-5,0.031,0.031,0.0,250.0,8.5,2.6E-22,3.6E-33,0.0,2.8E7,1.0,6.8E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.3E-5,0.031,0.031,0.0,250.0,8.5,3.2E-22,4.9000000000000005E-33,0.0,2.7E7,1.0,6.8E8,
6.3E-37,0.14,1700.0,98000.0,4600.0,5200000.0,3900.0,1600.0,2100.0,240.0,2500.0,0.2,5300000.0,0.0,1.6E-5,0.14,0.14,0.0,400.0,9.1,3.9E-21,1.2E-26,0.0044,2.6E7,1.0,7.1E8,
6.8E-38,0.015,1700.0,2100.0,4600.0,5000000.0,3900.0,1600.0,2100.0,240.0,2500.0,0.19,5000000.0,0.0,1.7E-5,0.062,0.062,0.0,390.0,8.8,4.0E-21,8.800000000000002E-28,0.0044,2.5E7,1.0,7.1E8,
6.400000000000001E-38,0.015,1700.0,2100.0,4600.0,4400000.0,3900.0,1600.0,2100.0,240.0,2500.0,0.19,4400000.0,0.0,1.7E-5,0.057,0.057,0.0,390.0,8.3,3.9E-21,6.800000000000001E-28,0.0043,2.5E7,1.0,7.0E8,
6.200000000000001E-38,0.014,1700.0,2100.0,4600.0,3999999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3999999.9999999995,0.0,1.9E-5,0.054,0.054,0.0,390.0,7.9,4.0E-21,3.0000000000000005E-28,0.0043,2.3E7,1.0,7.0E8,
6.100000000000001E-38,0.014,1700.0,2100.0,4600.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,0.0,2.2E-5,0.052,0.052,0.0,400.0,7.7,4.1E-21,1.3000000000000002E-28,0.0043,2.2E7,1.0,7.0E8,
6.100000000000001E-38,0.014,1700.0,2100.0,4500.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,0.0,2.4E-5,0.052,0.052,0.0,400.0,7.7,4.2E-21,4.8E-29,0.0043,2.1E7,1.0,6.9E8,
6.100000000000001E-38,0.014,1700.0,2100.0,4500.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,0.0,2.6E-5,0.052,0.052,0.0,400.0,7.7,4.4E-21,1.2E-29,0.0043,2.0E7,1.0,6.9E8,
6.100000000000001E-38,0.014,1700.0,2100.0,4500.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,0.0,2.5E-5,0.052,0.052,0.0,390.0,7.7,4.5E-21,4.5000000000000004E-30,0.0043,2.1E7,1.0,6.9E8,
6.100000000000001E-38,0.014,1700.0,2100.0,4500.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,0.0,2.2E-5,0.052,0.052,0.0,390.0,7.7,4.8E-21,1.2000000000000001E-30,0.0043,2.1E7,1.0,6.9E8,
6.100000000000001E-38,0.014,1700.0,2100.0,4500.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,0.0,2.0E-5,0.052,0.052,0.0,390.0,7.7,5.0E-21,5.399999999999999E-31,0.0043,2.2E7,1.0,6.9E8,
6.100000000000001E-38,0.014,1700.0,2100.0,4500.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.6E-5,0.052,0.052,0.0,380.0,7.7,5.4E-21,2.3E-31,0.0043,2.4E7,1.0,6.9E8,
6.3E-37,0.11,36000.0,77000.0,14000.0,5300000.0,65000.0,7900.0,7100.0,4500.0,4600.0,0.2,5500000.0,2.0E-4,3.4E-5,0.21,0.21,0.0,640.0,16.0,1.7E-20,5.3E-26,1.7,2.5E7,1.0,7.2E8,
4.3E-37,0.078,3600.0,59000.0,970.0,5300000.0,40000.0,390.0,7100.0,4500.0,4600.0,0.2,5400000.0,2.0E-4,1.4E-5,0.19,0.19,0.0,630.0,5.4,1.8E-20,1.6E-26,1.7,2.3E7,1.0,7.2E8,
4.8E-38,0.0087,3600.0,1000.0,970.0,5300000.0,32.0,390.0,7100.0,4500.0,4600.0,0.2,5300000.0,2.0E-4,1.6E-5,0.12,0.12,0.0,630.0,5.3,1.8E-20,8.2E-28,1.7,2.2E7,1.0,7.2E8,
4.6E-38,0.0084,3600.0,1000.0,970.0,5000000.0,32.0,390.0,7000.0,4500.0,4600.0,0.2,5100000.0,2.0E-4,1.7E-5,0.12,0.12,0.0,640.0,5.1,1.8E-20,4.3E-28,1.7,2.1E7,1.0,7.1E8,
4.3E-38,0.0078,3600.0,1000.0,970.0,4500000.0,32.0,390.0,7000.0,4500.0,4600.0,0.2,4500000.0,2.0E-4,1.7E-5,0.11,0.11,0.0,640.0,4.6,1.9E-20,2.2000000000000004E-28,1.7,2.0E7,1.0,7.1E8,
4.0000000000000004E-38,0.0072,3600.0,1000.0,970.0,3999999.9999999995,32.0,390.0,7000.0,4500.0,4600.0,0.2,4099999.9999999995,2.0E-4,1.7E-5,0.1,0.1,0.0,640.0,4.2,1.9E-20,1.1000000000000002E-28,1.7,1.9E7,1.0,7.0E8,
4.4E-38,0.014,6300.0,1800.0,2000.0,5200000.0,32.0,390.0,7000.0,4500.0,4500.0,0.2,5200000.0,2.0E-4,8.5E-6,0.11,0.11,0.0,640.0,9.1,8.2E-19,9.999999999999999E-26,1.7,1.9E7,1.0,7.2E8,
4.1000000000000003E-38,0.013,6300.0,1800.0,2000.0,4700000.0,32.0,390.0,7000.0,4400.0,4500.0,0.2,4700000.0,2.0E-4,3.9E-5,0.1,0.1,0.0,640.0,8.4,8.2E-19,6.299999999999999E-26,1.7,1.9E7,1.0,7.1E8,
4.0000000000000004E-38,0.013,6300.0,1800.0,2000.0,4400000.0,32.0,390.0,7000.0,4400.0,4500.0,0.2,4500000.0,2.0E-4,4.2E-5,0.1,0.1,0.0,640.0,8.1,8.2E-19,2.3E-26,1.7,1.8E7,1.0,7.1E8,
3.8000000000000005E-38,0.012,6300.0,1800.0,2000.0,3999999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,4099999.9999999995,2.0E-4,4.1E-5,0.095,0.095,0.0,630.0,7.6,8.1E-19,1.5E-26,1.7,1.8E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,2.0E-4,4.2E-5,0.093,0.093,0.0,620.0,7.3,8.1E-19,6.4000000000000005E-27,1.7,1.7E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,2.0E-4,4.3E-5,0.093,0.093,0.0,610.0,7.3,8.1E-19,2.0E-27,1.7,1.7E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,2.0E-4,3.9E-5,0.093,0.093,0.0,610.0,7.3,8.1E-19,6.200000000000001E-28,1.7,1.8E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,2.0E-4,3.3E-5,0.093,0.093,0.0,600.0,7.3,8.1E-19,2.2000000000000004E-28,1.7,1.9E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,2.0E-4,2.8E-5,0.093,0.093,0.0,600.0,7.3,8.1E-19,8.9E-29,1.7,2.0E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,2.0E-4,2.3E-5,0.093,0.093,0.0,600.0,7.3,8.2E-19,4.7E-29,1.7,2.1E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,2.0E-4,1.9E-5,0.093,0.093,0.0,600.0,7.3,8.2E-19,3.0999999999999997E-29,1.7,2.3E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,2.0E-4,1.6E-5,0.093,0.093,0.0,600.0,7.3,8.2E-19,2.3E-29,1.7,2.4E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.9E-4,1.3E-5,0.093,0.093,0.0,600.0,7.3,8.2E-19,1.9E-29,1.7,2.6E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.9E-4,1.6E-5,0.093,0.093,0.0,590.0,7.3,8.2E-19,1.7E-29,1.7,2.4E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.9E-4,1.7E-5,0.093,0.093,0.0,580.0,7.3,8.3E-19,1.9E-29,1.7,2.4E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.9E-4,1.7E-5,0.093,0.093,0.0,570.0,7.3,8.3E-19,2.0E-29,1.7,2.4E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.9E-4,1.5E-5,0.093,0.093,0.0,570.0,7.3,8.3E-19,1.9E-29,1.7,2.5E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.9E-4,1.4E-5,0.093,0.093,0.0,570.0,7.3,8.4E-19,1.8E-29,1.7,2.6E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.9E-4,1.2E-5,0.093,0.093,0.0,570.0,7.3,8.4E-19,1.5999999999999999E-29,1.7,2.7E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.9E-4,1.0E-5,0.093,0.093,0.0,570.0,7.3,8.4E-19,1.3999999999999998E-29,1.7,2.8E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.9E-4,8.8E-6,0.093,0.093,0.0,570.0,7.3,8.5E-19,1.2E-29,1.7,3.0E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.9E-4,9.6E-6,0.093,0.093,0.0,560.0,7.3,8.5E-19,1.1E-29,1.7,2.9E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.9E-4,1.2E-5,0.093,0.093,0.0,550.0,7.3,8.5E-19,1.3E-29,1.7,2.7E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.9E-4,1.2E-5,0.093,0.093,0.0,540.0,7.3,8.6E-19,1.3999999999999998E-29,1.7,2.7E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.9E-4,1.2E-5,0.093,0.093,0.0,540.0,7.3,8.6E-19,1.4999999999999998E-29,1.7,2.7E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.9E-4,1.1E-5,0.093,0.093,0.0,540.0,7.3,8.7E-19,1.3999999999999998E-29,1.7,2.8E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.9E-4,9.7E-6,0.093,0.093,0.0,540.0,7.3,8.7E-19,1.3E-29,1.7,2.9E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.9E-4,8.5E-6,0.093,0.093,0.0,540.0,7.3,8.8E-19,1.2E-29,1.7,3.0E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.9E-4,7.5E-6,0.093,0.093,0.0,530.0,7.3,8.8E-19,1.0E-29,1.7,3.2E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.8E-4,7.1E-6,0.093,0.093,0.0,520.0,7.3,8.9E-19,9.300000000000001E-30,1.7,3.2E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.8E-4,9.2E-6,0.093,0.093,0.0,520.0,7.3,8.9E-19,1.0E-29,1.7,2.9E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.8E-4,1.0E-5,0.093,0.093,0.0,520.0,7.3,9.0E-19,1.2E-29,1.7,2.8E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.8E-4,1.0E-5,0.093,0.093,0.0,520.0,7.3,9.1E-19,1.3E-29,1.7,2.8E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.8E-4,9.8E-6,0.093,0.093,0.0,520.0,7.3,9.1E-19,1.3E-29,1.7,2.9E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.8E-4,8.9E-6,0.093,0.093,0.0,520.0,7.3,9.2E-19,1.2E-29,1.7,3.0E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.8E-4,8.0E-6,0.093,0.093,0.0,510.0,7.3,9.3E-19,1.1E-29,1.7,3.1E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.8E-4,7.0E-6,0.093,0.093,0.0,510.0,7.3,9.4E-19,1.0E-29,1.7,3.2E7,1.0,7.0E8,
3.7E-38,0.012,6300.0,1800.0,2000.0,3799999.9999999995,32.0,390.0,7000.0,4400.0,4500.0,0.19,3799999.9999999995,1.8E-4,6.2E-6,0.093,0.093,0.0,500.0,7.3,9.5E-19,9.200000000000001E-30,1.7,3.4E7,1.0,7.0E8,
