entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.137,0.1367,0.1769,0.05143,0.02949,0.1422,0.08076,0.0183,0.03529,0.05476,0.03373,0.188,0.1892,
2.139,0.1347,0.1773,0.05131,0.02949,0.1423,0.08038,0.01837,0.03541,0.05496,0.03445,0.189,0.187,
2.144,0.1479,0.1777,0.05115,0.02945,0.1419,0.08014,0.01837,0.03542,0.05497,0.03806,0.1883,0.1845,
2.148,0.1321,0.1752,0.05069,0.02956,0.1416,0.08057,0.01847,0.0356,0.05526,0.04019,0.1873,0.1855,
2.149,0.1301,0.1732,0.0507,0.02966,0.1411,0.08089,0.01854,0.03575,0.05548,0.04035,0.1881,0.1863,
2.149,0.1369,0.1718,0.05074,0.02975,0.1403,0.07976,0.01861,0.03586,0.05567,0.04049,0.1887,0.1883,
2.148,0.137,0.1705,0.05064,0.02945,0.1393,0.07919,0.01865,0.03594,0.05579,0.04058,0.1901,0.1899,
2.15,0.1335,0.1667,0.05093,0.02962,0.139,0.07967,0.01876,0.03616,0.05613,0.04082,0.1912,0.191,
2.154,0.138,0.1643,0.0508,0.02959,0.1393,0.07989,0.01884,0.03632,0.05639,0.04332,0.1908,0.1904,
2.153,0.1222,0.1617,0.05012,0.02967,0.1388,0.07943,0.0189,0.03642,0.05655,0.04344,0.1933,0.1917,
2.153,0.1264,0.1596,0.0491,0.02979,0.1392,0.07977,0.01898,0.03658,0.05679,0.04363,0.1941,0.1925,
2.152,0.1444,0.1593,0.0489,0.02977,0.1391,0.07972,0.01897,0.03656,0.05676,0.0436,0.195,0.1924,
2.151,0.1329,0.1599,0.04871,0.0293,0.1389,0.07934,0.01894,0.0365,0.05666,0.04394,0.1962,0.1917,
2.155,0.143,0.1592,0.04854,0.02931,0.1389,0.07939,0.01895,0.03652,0.0567,0.04687,0.1934,0.1923,
2.155,0.1354,0.1591,0.04849,0.02928,0.1387,0.07931,0.01893,0.03648,0.05664,0.04683,0.1942,0.1921,
2.154,0.1438,0.1589,0.0485,0.02929,0.1387,0.07898,0.01894,0.03649,0.05666,0.04684,0.1942,0.1925,
2.153,0.1247,0.1589,0.04817,0.02931,0.1386,0.07793,0.01895,0.03652,0.0567,0.04687,0.1943,0.1937,
2.152,0.129,0.1581,0.04802,0.02927,0.1382,0.07711,0.01893,0.03648,0.05664,0.04683,0.1961,0.1943,
2.151,0.1099,0.1572,0.04799,0.02928,0.1381,0.07677,0.01894,0.03651,0.05669,0.04686,0.1963,0.1954,
2.151,0.1171,0.1569,0.04801,0.02929,0.138,0.07656,0.01896,0.03653,0.05672,0.04689,0.1964,0.1957,
2.151,0.108,0.1564,0.048,0.02928,0.1379,0.076,0.01898,0.03657,0.05678,0.04694,0.1966,0.1966,
2.15,0.1322,0.1552,0.04786,0.02921,0.1377,0.07591,0.01895,0.03653,0.05671,0.04688,0.1983,0.1968,
2.148,0.1259,0.1547,0.04777,0.02918,0.1375,0.0753,0.01894,0.03651,0.05668,0.04686,0.1992,0.1973,
2.147,0.1263,0.154,0.04775,0.02921,0.1377,0.07401,0.01896,0.03654,0.05674,0.0469,0.1994,0.1988,
2.147,0.1239,0.1532,0.04765,0.02917,0.1376,0.07402,0.01896,0.03654,0.05674,0.04691,0.2004,0.1988,
2.147,0.1232,0.153,0.04746,0.02918,0.1377,0.0738,0.01897,0.03656,0.05677,0.04693,0.2005,0.1992,
2.146,0.1218,0.1527,0.04743,0.02916,0.1375,0.07328,0.01896,0.03653,0.05673,0.04689,0.2014,0.1995,
2.145,0.1197,0.152,0.0474,0.02914,0.1371,0.07324,0.01895,0.03651,0.0567,0.04687,0.2023,0.1998,
2.144,0.1407,0.1517,0.0474,0.02914,0.1365,0.07291,0.01895,0.03651,0.05669,0.04687,0.2033,0.2001,
2.141,0.1371,0.1511,0.04729,0.02908,0.1354,0.07147,0.01891,0.03644,0.05658,0.04677,0.2059,0.201,
2.143,0.1437,0.1516,0.04732,0.0291,0.1355,0.07075,0.01893,0.03647,0.05663,0.04811,0.2048,0.2008,
2.148,0.1308,0.1552,0.04743,0.02917,0.1353,0.07073,0.01892,0.03694,0.05913,0.04814,0.2027,0.1965,
2.148,0.1348,0.1536,0.04769,0.02921,0.136,0.07016,0.01917,0.03665,0.06006,0.04712,0.2035,0.1968,
2.155,0.1574,0.1598,0.04865,0.02933,0.136,0.0702,0.0193,0.03667,0.06102,0.04939,0.2004,0.1892,
2.158,0.1482,0.1583,0.04885,0.02944,0.1367,0.07057,0.01911,0.04618,0.0524,0.04848,0.2005,0.1894,
2.157,0.1402,0.157,0.0492,0.02949,0.1369,0.07027,0.01887,0.04592,0.05382,0.04702,0.2014,0.1901,
2.161,0.1365,0.1553,0.04927,0.02928,0.1379,0.07032,0.01901,0.04644,0.05326,0.04941,0.1992,0.1906,
2.16,0.156,0.1549,0.04942,0.02934,0.1378,0.07036,0.01914,0.05987,0.04138,0.04781,0.1993,0.1907,
