R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.1E-5,0.033,0.033,0.0,480.0,8.8,0.0,0.0,0.0,0.0,1.9E7,1.0,7.4E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.0E-5,0.033,0.033,0.0,460.0,8.8,0.0,0.0,0.0,0.0,1.9E7,1.0,7.4E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,3.6E-5,0.033,0.033,0.0,450.0,8.8,0.0,0.0,0.0,0.0,2.0E7,1.0,7.4E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,3.1E-5,0.033,0.033,0.0,420.0,8.8,0.0,0.0,0.0,0.0,2.1E7,1.0,7.4E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,2.5E-5,0.033,0.033,0.0,390.0,8.8,0.0,0.0,0.0,0.0,2.3E7,1.0,7.4E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,2.1E-5,0.033,0.033,0.0,350.0,8.8,0.0,0.0,0.0,0.0,2.4E7,1.0,7.4E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.8E-5,0.033,0.033,0.0,340.0,8.8,0.0,0.0,0.0,0.0,2.6E7,1.0,7.4E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,2.0E-5,0.033,0.033,0.0,330.0,8.8,0.0,1.9E-25,1.4E-36,0.0,2.5E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,2.2E-5,0.033,0.033,0.0,310.0,8.8,0.0,6.9999999999999995E-25,1.0E-35,0.0,2.4E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,2.2E-5,0.033,0.033,0.0,290.0,8.8,0.0,1.4999999999999998E-24,2.7E-35,0.0,2.4E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,2.0E-5,0.033,0.033,0.0,290.0,8.8,0.0,2.5E-24,4.899999999999999E-35,0.0,2.5E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.8E-5,0.033,0.033,0.0,290.0,8.8,0.0,3.7E-24,7.199999999999999E-35,0.0,2.6E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.5E-5,0.033,0.033,0.0,290.0,8.8,0.0,5.199999999999999E-24,9.3E-35,0.0,2.7E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.3E-5,0.033,0.033,0.0,290.0,8.8,0.0,6.8E-24,1.1E-34,0.0,2.9E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.1E-5,0.033,0.033,0.0,290.0,8.8,0.0,8.599999999999999E-24,1.3E-34,0.0,3.0E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.4E-5,0.033,0.033,0.0,290.0,8.7,0.0,1.8E-23,2.0E-34,0.0,2.8E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.6E-5,0.033,0.033,0.0,290.0,8.7,0.0,3.5E-23,4.6E-34,0.0,2.7E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.6E-5,0.033,0.033,0.0,290.0,8.7,0.0,5.8E-23,8.900000000000001E-34,0.0,2.6E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.5E-5,0.033,0.033,0.0,280.0,8.7,0.0,8.8E-23,1.4000000000000001E-33,0.0,2.7E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.3E-5,0.033,0.033,0.0,280.0,8.7,0.0,1.2E-22,1.9E-33,0.0,2.8E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.2E-5,0.033,0.033,0.0,280.0,8.7,0.0,1.7E-22,2.4E-33,0.0,2.9E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.0E-5,0.033,0.033,0.0,280.0,8.7,0.0,2.0999999999999998E-22,2.8000000000000002E-33,0.0,3.1E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,9.1E-6,0.033,0.033,0.0,280.0,8.7,0.0,2.6E-22,3.1E-33,0.0,3.2E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.0E-5,0.033,0.033,0.0,270.0,8.7,0.0,3.4E-22,3.6E-33,0.0,3.1E7,1.0,7.2E8,
