R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,3.8E-5,0.031,0.031,0.0,460.0,8.6,0.0,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,4.1E-5,0.031,0.031,0.0,430.0,8.5,0.0,3.8000000000000005E-28,6.5E-39,0.0,1.8E7,1.0,7.0E8,
1.5E-37,0.0094,950.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,4.4E-5,0.031,0.031,0.0,420.0,8.5,0.0,2.0E-27,5.1E-38,0.0,1.7E7,1.0,6.9E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,0.0,4.2E-5,0.031,0.031,0.0,390.0,8.4,0.0,7.5E-27,2.3E-37,0.0,1.7E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,0.0,3.8E-5,0.031,0.031,0.0,370.0,8.4,0.0,1.7E-26,5.9000000000000005E-37,0.0,1.8E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,0.0,3.2E-5,0.031,0.031,0.0,350.0,8.4,0.0,3.0E-26,1.0000000000000001E-36,0.0,1.9E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,0.0,2.7E-5,0.031,0.031,0.0,320.0,8.4,0.0,4.6E-26,1.5E-36,0.0,2.0E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,0.0,2.2E-5,0.031,0.031,0.0,320.0,8.4,0.0,6.6E-26,1.9000000000000002E-36,0.0,2.2E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.9E-5,0.031,0.031,0.0,310.0,8.4,0.0,8.8E-26,2.2E-36,0.0,2.3E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.6E-5,0.031,0.031,0.0,300.0,8.4,0.0,1.0999999999999999E-25,2.4E-36,0.0,2.5E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.5E-5,0.031,0.031,0.0,290.0,8.4,0.0,2.9E-25,3.2E-36,0.0,2.5E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.8E-5,0.031,0.031,0.0,290.0,8.4,0.0,1.0E-24,1.3E-35,0.0,2.4E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.9E-5,0.031,0.031,0.0,290.0,8.4,0.0,2.1E-24,3.5999999999999997E-35,0.0,2.3E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.8E-5,0.031,0.031,0.0,290.0,8.4,0.0,3.599999999999999E-24,6.699999999999999E-35,0.0,2.4E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.6E-5,0.031,0.031,0.0,290.0,8.4,0.0,5.3999999999999994E-24,1.0E-34,0.0,2.5E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.4E-5,0.031,0.031,0.0,290.0,8.4,0.0,7.599999999999999E-24,1.3E-34,0.0,2.6E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.2E-5,0.031,0.031,0.0,290.0,8.4,0.0,1.0E-23,1.6E-34,0.0,2.7E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,0.0,1.1E-5,0.031,0.031,0.0,290.0,8.4,0.0,1.3E-23,1.8E-34,0.0,2.9E7,1.0,6.8E8,
1.4E-37,0.013,240.0,970.0,1800.0,4900000.0,3900.0,1600.0,2000.0,240.0,2500.0,0.19,4900000.0,0.0,1.1E-5,0.097,0.097,0.0,410.0,8.3,0.0,6.900000000000001E-23,6.6E-30,0.0,2.9E7,1.0,7.1E8,
1.3000000000000001E-37,0.012,240.0,960.0,1800.0,4300000.0,3900.0,1500.0,2000.0,240.0,2500.0,0.19,4400000.0,0.0,1.2E-5,0.09,0.09,0.0,410.0,7.7,0.0,7.4E-23,3.4E-30,0.0,2.7E7,1.0,7.0E8,
1.2E-37,0.012,240.0,960.0,1800.0,4200000.0,3900.0,1500.0,2000.0,240.0,2500.0,0.19,4200000.0,0.0,1.5E-5,0.088,0.088,0.0,410.0,7.5,0.0,8.1E-23,1.5000000000000001E-30,0.0,2.5E7,1.0,7.0E8,
1.2E-37,0.011,240.0,960.0,1800.0,3899999.9999999995,3900.0,1500.0,2000.0,230.0,2500.0,0.18,3999999.9999999995,0.0,1.6E-5,0.085,0.085,0.0,400.0,7.2,0.0,8.8E-23,6.3999999999999995E-31,0.0,2.4E7,1.0,7.0E8,
1.2E-37,0.011,240.0,960.0,1800.0,3899999.9999999995,3900.0,1500.0,2000.0,230.0,2500.0,0.18,3899999.9999999995,0.0,1.9E-5,0.085,0.085,0.0,400.0,7.1,0.0,9.999999999999999E-23,2.4E-31,0.0,2.2E7,1.0,7.0E8,
1.2E-37,0.011,240.0,960.0,1800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,2500.0,0.18,3799999.9999999995,0.0,2.2E-5,0.083,0.083,0.0,400.0,7.0,0.0,1.2E-22,8.8E-32,0.0,2.1E7,1.0,7.0E8,
1.2E-37,0.011,240.0,960.0,1800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,2500.0,0.18,3799999.9999999995,0.0,2.3E-5,0.083,0.083,0.0,390.0,7.0,0.0,1.5E-22,3.0E-32,0.0,2.1E7,1.0,7.0E8,
1.2E-37,0.011,240.0,960.0,1800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,2500.0,0.18,3799999.9999999995,0.0,2.2E-5,0.083,0.083,0.0,390.0,7.0,0.0,1.8999999999999999E-22,1.3000000000000001E-32,0.0,2.1E7,1.0,7.0E8,
1.2E-37,0.011,240.0,960.0,1800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,2500.0,0.18,3799999.9999999995,0.0,2.0E-5,0.083,0.083,0.0,390.0,7.0,0.0,2.4E-22,8.3E-33,0.0,2.2E7,1.0,7.0E8,
1.2E-37,0.011,240.0,960.0,1800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,2500.0,0.18,3799999.9999999995,0.0,1.7E-5,0.083,0.083,0.0,390.0,7.0,0.0,3.0E-22,7.4E-33,0.0,2.3E7,1.0,7.0E8,
1.2E-37,0.011,240.0,960.0,1800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,2500.0,0.18,3799999.9999999995,0.0,1.4E-5,0.083,0.083,0.0,390.0,7.0,0.0,3.6999999999999995E-22,7.4E-33,0.0,2.4E7,1.0,7.0E8,
1.2E-37,0.011,240.0,960.0,1800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,2500.0,0.18,3799999.9999999995,0.0,1.2E-5,0.083,0.083,0.0,390.0,7.0,0.0,4.399999999999999E-22,7.6E-33,0.0,2.6E7,1.0,7.0E8,
1.2E-37,0.011,240.0,960.0,1800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,2500.0,0.18,3799999.9999999995,0.0,1.0E-5,0.083,0.083,0.0,390.0,7.0,0.0,5.3E-22,7.800000000000001E-33,0.0,2.7E7,1.0,7.0E8,
1.2E-37,0.011,240.0,960.0,1800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,2500.0,0.18,3799999.9999999995,0.0,1.0E-5,0.083,0.083,0.0,390.0,7.0,0.0,6.1E-22,8.1E-33,0.0,2.7E7,1.0,7.0E8,
9.9E-37,0.14,510.0,81000.0,2900.0,5000000.0,3800.0,1500.0,2000.0,230.0,2500.0,0.19,5100000.0,0.0,9.9,0.16,0.16,0.0,410.0,10.0,0.0,1.3E-21,2.3E-27,0.0,2.6E7,1.0,7.1E8,
1.5E-37,0.02,510.0,5400.0,2900.0,4900000.0,3800.0,1500.0,2000.0,230.0,2400.0,0.19,4900000.0,0.0,4.2E-5,0.08,0.08,0.0,420.0,20.0,0.0,1.3E-21,1.5000000000000002E-28,0.0,2.5E7,1.0,7.1E8,
1.4E-37,0.02,510.0,5400.0,2900.0,4500000.0,3800.0,1500.0,2000.0,230.0,2400.0,0.19,4500000.0,0.0,4.6E-5,0.075,0.075,0.0,410.0,19.0,0.0,1.3E-21,8.0E-29,0.0,2.3E7,1.0,7.1E8,
1.4E-37,0.019,500.0,5400.0,2900.0,3899999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3899999.9999999995,0.0,4.4E-5,0.069,0.069,0.0,410.0,17.0,0.0,1.3E-21,6.199999999999999E-29,0.0,2.3E7,1.0,7.0E8,
1.3000000000000001E-37,0.019,500.0,5400.0,2900.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,0.0,5.1E-5,0.069,0.069,0.0,410.0,17.0,0.0,1.4E-21,2.3E-29,0.0,2.2E7,1.0,7.0E8,
1.3000000000000001E-37,0.019,500.0,5400.0,2900.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,0.0,5.3E-5,0.069,0.069,0.0,410.0,17.0,0.0,1.5E-21,5.7000000000000005E-30,0.0,2.1E7,1.0,7.0E8,
1.3000000000000001E-37,0.019,500.0,5400.0,2900.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,0.0,5.0E-5,0.069,0.069,0.0,410.0,17.0,0.0,1.6E-21,2.2000000000000002E-30,0.0,2.2E7,1.0,7.0E8,
1.3000000000000001E-37,0.019,500.0,5400.0,2900.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,0.0,4.4E-5,0.069,0.069,0.0,410.0,17.0,0.0,1.7E-21,6.2E-31,0.0,2.3E7,1.0,7.0E8,
