R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
1.3E-39,0.0059,4900.0,4000.0,6500.0,5100000.0,4200.0,480.0,330.0,3100.0,1100.0,0.15,5100000.0,0.0,7.8E-6,0.058,0.058,0.0,670.0,2.2,0.0,0.0,0.0,0.0,2.1E7,1.0,7.2E8,
1.3E-39,0.0057,4900.0,4000.0,6400.0,4700000.0,4200.0,480.0,330.0,3100.0,1100.0,0.15,4800000.0,0.0,8.5E-6,0.055,0.055,0.0,660.0,2.1,0.0,1.5000000000000002E-28,1.4E-40,0.0,2.0E7,1.0,7.2E8,
1.1999999999999999E-39,0.0055,4800.0,3900.0,6300.0,4400000.0,4100.0,470.0,330.0,3000.0,1100.0,0.14,4400000.0,0.0,9.2E-6,0.052,0.052,0.0,620.0,2.0,0.0,2.6E-27,6.2E-39,0.0,1.9E7,1.0,7.1E8,
1.1999999999999999E-39,0.0052,4700.0,3900.0,6300.0,3799999.9999999995,4100.0,470.0,320.0,3000.0,1100.0,0.14,3799999.9999999995,0.0,9.6E-6,0.047,0.047,0.0,600.0,1.9,0.0,2.5E-26,8.8E-38,0.0,1.8E7,1.0,7.1E8,
6.899999999999999E-39,0.047,3700.0,52000.0,31000.0,5000000.0,4100.0,460.0,320.0,3000.0,1100.0,0.14,5100000.0,0.0,6.2E-5,0.096,0.096,0.0,620.0,21.0,0.0,3.0E-25,3.8E-32,0.0,1.8E7,1.0,7.2E8,
9.0E-40,0.0061,3700.0,4100.0,3100.0,4300000.0,4100.0,460.0,320.0,2900.0,1000.0,0.14,4300000.0,0.0,2.6E-5,0.049,0.049,0.0,610.0,4.3,0.0,4.3E-25,3.3E-33,0.0,1.7E7,1.0,7.1E8,
8.6E-40,0.0059,3600.0,4000.0,3100.0,3899999.9999999995,4000.0,450.0,310.0,2900.0,1000.0,0.14,3899999.9999999995,0.0,2.6E-5,0.046,0.046,0.0,580.0,4.0,0.0,8.6E-25,1.2E-33,0.0,1.7E7,1.0,7.1E8,
8.6E-40,0.0058,3600.0,4000.0,3100.0,3799999.9999999995,4000.0,450.0,310.0,2900.0,1000.0,0.14,3899999.9999999995,0.0,2.7E-5,0.045,0.045,0.0,540.0,4.0,0.0,1.5999999999999999E-24,4.7E-34,0.0,1.6E7,1.0,7.1E8,
8.6E-40,0.0058,3600.0,4000.0,3100.0,3799999.9999999995,4000.0,450.0,310.0,2900.0,1000.0,0.14,3899999.9999999995,0.0,2.6E-5,0.045,0.045,0.0,520.0,4.0,0.0,3.0999999999999997E-24,2.0E-34,0.0,1.6E7,1.0,7.1E8,
8.6E-40,0.0058,3600.0,4000.0,3100.0,3799999.9999999995,4000.0,450.0,310.0,2900.0,1000.0,0.14,3899999.9999999995,0.0,2.3E-5,0.045,0.045,0.0,510.0,4.0,0.0,5.3E-24,1.6E-34,0.0,1.7E7,1.0,7.1E8,
