R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,3.8E-5,0.033,0.033,0.0,520.0,8.8,0.0,0.0,0.0,0.0,2.0E7,1.0,7.4E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.1E-5,0.033,0.033,0.0,480.0,8.8,0.0,0.0,0.0,0.0,1.9E7,1.0,7.4E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.4E-5,0.033,0.033,0.0,460.0,8.8,0.0,2.1E-27,2.5E-38,0.0,1.8E7,1.0,7.2E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.7E-5,0.033,0.033,0.0,440.0,8.7,0.0,1.6E-26,3.8E-37,0.0,1.8E7,1.0,7.2E8,
5.5E-40,0.0059,4700.0,2300.0,380.0,5100000.0,3400.0,3800.0,5900.0,920.0,4200.0,0.16,5100000.0,0.0,2.9E-5,0.04,0.04,0.0,480.0,5.3,0.0,7.6E-26,4.2000000000000005E-36,0.0,1.8E7,1.0,7.4E8,
5.2E-40,0.0056,4600.0,2300.0,370.0,4700000.0,3400.0,3700.0,5800.0,910.0,4100.0,0.16,4800000.0,0.0,3.0E-5,0.039,0.039,0.0,450.0,4.9,0.0,1.3E-25,4.1E-36,0.0,1.7E7,1.0,7.4E8,
4.8E-40,0.0051,4600.0,2200.0,370.0,4099999.9999999995,3400.0,3700.0,5700.0,900.0,4000.0,0.15,4099999.9999999995,0.0,2.8E-5,0.036,0.036,0.0,440.0,4.3,0.0,2.1999999999999997E-25,5.0E-36,0.0,1.7E7,1.0,7.3E8,
4.6E-40,0.0049,4500.0,2200.0,360.0,3899999.9999999995,3300.0,3600.0,5700.0,890.0,4000.0,0.15,3899999.9999999995,0.0,2.9E-5,0.035,0.035,0.0,430.0,4.1,0.0,4.6E-25,9.6E-36,0.0,1.6E7,1.0,7.3E8,
4.6E-40,0.0049,4500.0,2200.0,360.0,3899999.9999999995,3300.0,3600.0,5700.0,890.0,4000.0,0.15,3899999.9999999995,0.0,2.8E-5,0.035,0.035,0.0,420.0,4.1,0.0,1.2999999999999998E-24,2.8E-35,0.0,1.7E7,1.0,7.3E8,
4.6E-40,0.0049,4500.0,2200.0,360.0,3899999.9999999995,3300.0,3600.0,5700.0,890.0,4000.0,0.15,3899999.9999999995,0.0,2.5E-5,0.035,0.035,0.0,390.0,4.1,0.0,2.5999999999999996E-24,5.9E-35,0.0,1.7E7,1.0,7.3E8,
4.6E-40,0.0049,4500.0,2200.0,360.0,3899999.9999999995,3300.0,3600.0,5700.0,890.0,4000.0,0.15,3899999.9999999995,0.0,2.1E-5,0.035,0.035,0.0,390.0,4.1,0.0,4.5E-24,9.599999999999999E-35,0.0,1.9E7,1.0,7.3E8,
4.6E-40,0.0049,4500.0,2200.0,360.0,3899999.9999999995,3300.0,3600.0,5700.0,890.0,4000.0,0.15,3899999.9999999995,0.0,1.7E-5,0.035,0.035,0.0,380.0,4.1,0.0,6.8E-24,1.3E-34,0.0,2.0E7,1.0,7.3E8,
4.6E-40,0.0049,4500.0,2200.0,360.0,3899999.9999999995,3300.0,3600.0,5700.0,890.0,4000.0,0.15,3899999.9999999995,0.0,1.4E-5,0.035,0.035,0.0,380.0,4.1,0.0,9.6E-24,1.6E-34,0.0,2.2E7,1.0,7.3E8,
4.6E-40,0.0049,4500.0,2200.0,360.0,3899999.9999999995,3300.0,3600.0,5700.0,890.0,4000.0,0.15,3899999.9999999995,0.0,1.1E-5,0.035,0.035,0.0,370.0,4.1,0.0,1.3E-23,1.8E-34,0.0,2.3E7,1.0,7.3E8,
4.6E-40,0.0049,4500.0,2200.0,360.0,3899999.9999999995,3300.0,3600.0,5700.0,890.0,4000.0,0.15,3899999.9999999995,0.0,9.3E-6,0.035,0.035,0.0,370.0,4.1,0.0,1.6000000000000002E-23,2.0E-34,0.0,2.5E7,1.0,7.3E8,
4.6E-40,0.0049,4500.0,2200.0,360.0,3899999.9999999995,3300.0,3600.0,5700.0,890.0,4000.0,0.15,3899999.9999999995,0.0,7.7E-6,0.035,0.035,0.0,370.0,4.1,0.0,2.0E-23,2.1E-34,0.0,2.6E7,1.0,7.3E8,
4.6E-40,0.0049,4500.0,2200.0,360.0,3899999.9999999995,3300.0,3600.0,5700.0,890.0,4000.0,0.15,3899999.9999999995,0.0,9.5E-6,0.035,0.035,0.0,370.0,4.1,0.0,3.8E-23,3.2E-34,0.0,2.5E7,1.0,7.3E8,
4.6E-40,0.0049,4500.0,2200.0,360.0,3899999.9999999995,3300.0,3600.0,5700.0,890.0,4000.0,0.15,3899999.9999999995,0.0,1.0E-5,0.035,0.035,0.0,360.0,4.1,0.0,6.1E-23,5.8E-34,0.0,2.4E7,1.0,7.3E8,
4.6E-40,0.0049,4500.0,2200.0,360.0,3899999.9999999995,3300.0,3600.0,5700.0,890.0,4000.0,0.15,3899999.9999999995,0.0,9.7E-6,0.035,0.035,0.0,360.0,4.1,0.0,8.9E-23,9.1E-34,0.0,2.4E7,1.0,7.3E8,
4.6E-40,0.0049,4500.0,2200.0,360.0,3899999.9999999995,3300.0,3600.0,5700.0,890.0,4000.0,0.15,3899999.9999999995,0.0,8.8E-6,0.035,0.035,0.0,360.0,4.1,0.0,1.2E-22,1.2E-33,0.0,2.5E7,1.0,7.3E8,
4.6E-40,0.0049,4500.0,2200.0,360.0,3899999.9999999995,3300.0,3600.0,5700.0,890.0,4000.0,0.15,3899999.9999999995,0.0,7.7E-6,0.035,0.035,0.0,350.0,4.1,0.0,1.6E-22,1.5E-33,0.0,2.6E7,1.0,7.3E8,
