entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.099,0.1682,0.098,0.05135,0.02968,0.1564,0.08513,0.02249,0.007867,0.1033,0.02925,0.2079,0.2087,
2.097,0.1695,0.09568,0.05092,0.02974,0.1557,0.08473,0.02259,0.007901,0.1037,0.02938,0.2088,0.2109,
2.101,0.1648,0.09854,0.05094,0.02976,0.1544,0.0835,0.02261,0.007907,0.1038,0.0308,0.2087,0.209,
2.107,0.1639,0.1008,0.05098,0.02969,0.1527,0.08269,0.02265,0.00792,0.104,0.03403,0.2069,0.2076,
2.114,0.1654,0.1036,0.05102,0.02977,0.1516,0.08205,0.02272,0.007946,0.1043,0.03706,0.2057,0.2043,
2.113,0.1642,0.1025,0.05123,0.02989,0.1495,0.08097,0.02281,0.007972,0.1048,0.03721,0.2065,0.2066,
2.112,0.161,0.1018,0.05138,0.02947,0.1478,0.08111,0.02285,0.007992,0.1051,0.03733,0.2072,0.2079,
2.112,0.1696,0.1018,0.05147,0.02951,0.1455,0.08079,0.02285,0.008004,0.1053,0.03739,0.2086,0.2088,
2.111,0.1671,0.102,0.05109,0.02953,0.1439,0.08048,0.02291,0.008024,0.1056,0.03749,0.2092,0.2098,
2.11,0.172,0.1019,0.05105,0.0295,0.1424,0.08042,0.02289,0.008019,0.1055,0.03746,0.2111,0.2097,
2.113,0.1668,0.104,0.05104,0.02914,0.142,0.08049,0.02291,0.008025,0.1056,0.03864,0.2101,0.208,
2.12,0.1639,0.1045,0.05094,0.02914,0.1418,0.08038,0.02293,0.00803,0.1057,0.04294,0.206,0.2076,
2.12,0.163,0.106,0.05085,0.02915,0.1414,0.07955,0.02291,0.008035,0.1057,0.04297,0.2062,0.2072,
2.119,0.1621,0.106,0.05076,0.02916,0.1412,0.07842,0.02292,0.008039,0.1058,0.04299,0.2063,0.2085,
2.117,0.1655,0.1059,0.05078,0.02901,0.141,0.07673,0.02293,0.008042,0.1058,0.04301,0.2063,0.2104,
2.115,0.1663,0.1053,0.05075,0.02867,0.1405,0.07586,0.02292,0.008037,0.1058,0.04298,0.2073,0.212,
2.112,0.1807,0.1066,0.05058,0.02859,0.1401,0.07377,0.02285,0.008013,0.1054,0.04285,0.2097,0.2115,
2.114,0.1649,0.1073,0.05059,0.02859,0.1401,0.07349,0.02285,0.008014,0.1055,0.04361,0.209,0.211,
2.121,0.1649,0.1134,0.05059,0.0286,0.1402,0.07309,0.02286,0.008016,0.1055,0.04641,0.2063,0.2051,
2.119,0.1618,0.1127,0.05051,0.02855,0.1398,0.07201,0.02283,0.008005,0.1053,0.04634,0.2081,0.2058,
2.118,0.1569,0.1118,0.05053,0.02857,0.1399,0.07073,0.02284,0.00801,0.1054,0.04637,0.2082,0.2076,
